,number,active_ingredients,inactive_ingredients,name,price,review number,5 stars,4 stars,3 stars,2 stars,1 star
164,845641496,"[' Stannous Fluoride (0.454%) (0.16% w/v Fluoride Ion). Purposes: Anticavity', 'Antigingivitis', 'Antisensitivity Toothpaste. ']","[' Glycerin', 'Hydrated Silica', 'Sodium Hexametaphosphate', 'Propylene Glycol', 'PEG-6', 'Water', 'Zinc Lactate', 'Trisodium Phosphate', 'Flavor', 'Sodium Lauryl Sulfate', 'Sodium Gluconate', 'Carrageenan', 'Sodium Saccharin', 'gum xanthan', 'Blue 1.']","Crest Pro-Health Advanced Deep Clean Mint Toothpaste, 5.1 oz, Pack of 3",$9.97 ,36,16,1,1,0,0
165,100418089,"['Active Ingredient ... Purpose.Sodium Monofluorophosphate 1.14% (0.19% W/V Fluoride Ion) ... Anticavity.Inactive Ingredients: Propylene Glycol', 'Calcium Pyrophosphate', 'PVP', 'PEG/PPG-116/66 Copolymer', 'PEG-12', 'Glycerin', 'Flavor', 'Hydrogen Peroxide', 'Sodium Lauryl Sulfate', 'Silica', 'Tetrasodium Pyrophosphate', 'Sodium Saccharin', 'disodium pytophosphate', 'Sucralose', 'BHT.']",[],Colgate Optic White Radiant Whitening Toothpaste - 3 ounce,$3.50 ,329,262,93,30,6,3
166,23814510,"[' Stannous fluoride 0.454% (0.15% w/v fluoride ion) - Anticavity', 'Antihypersensitivity; ']","[' glycerin', 'PEG-8', 'hydrated silica', 'pentasodium triphosphate', 'sodium lauryl sulfate', 'flavor', 'titanium dioxide', 'polyacrylic acid', 'cocamidopropyl betaine', 'sodium saccharin']","Sensodyne Repair & Protect Fluoride Toothpaste for Sensitive Teeth, 3.4 ounces",$6.86 ,38,64,12,1,1,6
167,49913307,"[' Sodium fluoride 0.243% (0.15% w/v fluoride ion)', '']","[' water', 'sorbitol', 'hydrated silica', 'disodium pytophosphate', 'sodium lauryl sulfate', 'flavor', 'cellulose gum', 'sodium hydroxide', 'sodium saccharin', 'carbomer', 'mica', 'titanium dioxide', 'blue 1.']","Crest 3D White Arctic Fresh Whitening Toothpaste, Icy Cool Mint, 4.8 oz (Pack of 2)",$5.58 - $9.97,36,537,160,32,7,3
168,146656230,[' Stannous Fluoride 0.454% (0.16% W/V Fluoride Ion). '],"[' Glycerin', 'Hydrated Silica', 'Sodium Hexametaphosphate', 'Propylene Glycol', 'Peg-6', 'Water', 'Zinc Lactate', 'Trisodium Phosphate', 'Flavor', 'Sodium Lauryl Sulfate', 'Sodium Gluconate', 'Carrageenan', 'Sodium Saccharin', 'gum xanthan', 'Blue 1.']","Crest Pro-Health Advanced Deep Clean Mint Toothpaste, 3.5 oz",$2.97 ,262,196,79,54,23,39
169,212386629,"[' Stannous Fluoride 0.454% (0.15% w/v fluoride ion). Purposes: Anticavity', 'Antigingivitis', 'Antisensitivity. ']","[' Water', 'Sorbitol', 'Hydrated Silica', 'Glycerin', 'PEG-12', 'Tetrasodium Pyrophosphate', 'Sodium Lauryl Sulfate', 'Flavor', 'Microcrystalline Cellulose', 'Sodium Citrate', 'Zinc Phosphate', 'Cellulose Gum', 'Sodium Saccharin', 'Cocamidopropyl Betaine', 'Propylene Glycol', 'gum xanthan', 'Citric Acid', 'Sucralose', 'Titanium Dioxide', 'Blue 1.']","Colgate Total Whitening Toothpaste Gel, 4.8 oz. 3-pack",$7.27 ,36,110,36,7,2,24
170,748296080,"['Active: Sodium Fluoride 0.243%...Purpose: Anticavity Toothpaste. Inactive: Sodium Bicarbonate', 'Peg-8', 'Tetrasodium Pyrophosphate', 'Peg/Ppg 116/66 Copolymer', 'Sodium Carbonate Peroxide', 'Silica', 'Sodium Saccharin', 'Flavor', 'Water', 'Sodium Lauroyl Sarcosinate', 'Sodium Lauryl Sulfate.']",[],"(4 pack) Arm & Hammer Advance White Extreme Whitening Baking Soda and Peroxide Toothpaste, 6 Oz",$10.88 ,36,61,11,4,2,4
171,690170074,[''],[],"Crest Pro-Health with a Touch of Scope Whitening Toothpaste, 4.6 oz, Pack of 2",$4.97 ,162,42,12,0,2,0
172,19407649,"['Water', 'sorbitol', 'propylene glycol', 'glycerin', 'cellulose gum', 'poloxamer 407', 'flavor', 'simithicone', 'potassium sorbate', 'sodium saccharin', 'citric acid.']",[],"Orajel My Little Pony Fluoride-Free Training Toothpaste & Toothbrush Combo Pack, Pinkie Fruity, 1 oz.",$3.97 ,329,17,1,3,0,0
173,122568506,[' Stannous Fluoride 0.454% (0.16% W/V Fluoride Ion) '],"[' Glycerin', 'Hydrated Silica', 'Sodium Hexametaphosphate', 'Propylene Glycol', 'PEG-6', 'Water', 'Zinc Lactate', 'Trisodium Phosphate', 'Flavor', 'Sodium Lauryl Sulfate', 'Sodium Gluconate', 'Carrageenan', 'Sodium Saccharin', 'gum xanthan', 'Mica', 'Titanium Dioxide', 'Blue 1']","Crest Pro-Health Advanced Whitening Power Toothpaste, 5.1 oz",$3.92 ,115,94,60,8,4,3
174,954265656,[' Sodium Fluoride 0.243% (0.16% W/V Fluoride Ion) '],"[' Glycerin', 'Hydrated Silica', 'Sodium Hexametaphosphate', 'Water', 'PEG-6', 'Flavor', 'Trisodium Phosphate', 'Sodium Lauryl Sulfate', 'Carrageenan', 'Cocamidopropyl Betaine', 'Sodium Saccharin', 'Sucralose', 'gum xanthan', 'Titanium Dioxide', 'Mica']","Crest 3D White, Whitening Toothpaste Stain Shield, 4.1 oz",$3.97 ,329,39,9,0,0,2
175,16940660,[' Sodium Fluoride (0.24%). Purpose: Anticavity Fluoride Dentifrice. '],"[' Water (Aqua)', 'Sorbitol', 'Glycerin (from Vegetable Sources)', 'Hydrated Silica', 'Natural Flavor', 'Xylitol', 'OXYD-8 (Dr. Katzs Patented Oxychlor Compounds)', 'Aloe Barbadensis Leaf Juice', 'Tetrapotassium Pyrophosphate', 'Tetrasodium Pyrophosphate', 'Cellulose Gum', 'Ammonium Glycyrrhizate', 'Ascorbic Acid (Vitamin C)', 'Natural Fragrance (Parfum)', 'Mentha Viridis (Spearmint) Leaf Oil', 'Mentha Arvensis Leaf Oil', 'Sodium Benzoate.']","TheraBreath Dentist Recommended Fresh Breath Toothpaste, 4 oz",$7.42 ,36,106,16,2,2,3
176,16564840,"['Active Ingredient - Purpose.Sodium Fluoride 0.24% (0.14% w/v Fluoride Ion) - Anticavity.Inactive Ingredients: Water', 'Sorbitol', 'Hydrated Silica', 'PEG-12', 'Poloxamer 407', 'Sodium Lauryl Sulfate', 'Flavor', 'gum xanthan', 'Cocamidopropyl Betaine', 'Tetrasodium Pyrophosphate', 'Sodium Saccharin', 'Methylcellulose', 'Mica', 'Titanium Dioxide', 'FD&C Blue No. 1.']",[],"Colgate Max Clean with Whitening Foaming Toothpaste, Effervescent Mint - 6 oz",$2.47 ,262,13,5,1,0,0
177,115798980,"[' Potassium nitrate 5% - Antihypersensitivity', 'Sodium fluoride 0.25% (0.15% w/v fluoride ion) - Anticavity; ']","[' Water', 'hydrated silica', 'sorbitol', 'glycerin', 'PEG-8', 'flavor', 'cocamidopropyl betaine', 'titanium dioxide', 'gum xanthan', 'sodium saccharin', 'sodium hydroxide.']","Sensodyne Pronamel Strong & Bright Mint Fluoride Toothpaste to Strengthen and Protect Enamel, 3 ounce",$3.58 ,52,10,1,0,0,1
178,700896516,[''],[],"Colgate Total Whitening Gel Toothpaste, 4.8oz 4pk",$18.59 ,36,110,36,7,2,24
179,129459877,['Sodium Fluoride'],[],"Rembrandt Deeply White + Peroxide Whitening Toothpaste, Fresh Mint Flavor, 2.6-Ounce (2 Pack)",$10.97 ,36,38,14,7,2,9
180,107761146,"['Active Ingredients ... Purpose.Sodium Fluoride 0.24 % (0.14% w/v Fluoride Ion) ... Anticavity.Inactive Ingredients: Sorbitol', 'Water', 'Hydrated Silica', 'PEG-12', 'Cellulose Gum', 'Sodium Lauryl Sulfate', 'Flavor', 'Sodium Saccharin', 'Mica', 'Titanium Dioxide', 'D&C Yellow No.10', 'FD&C Blue No.1.']",[],"Colgate Maximum Cavity Protection Kids Toothpaste Pump, Wonder Woman, 4.4 ounces",$3.96 ,262,2,0,0,0,0
181,303741573,[''],[],"(2 pack) Fresh 'N Brite Denture Toothpaste, 3.8 oz",$5.94 ,36,31,3,0,0,0
182,123174991,[' Sodium Fluoride (0.24%) (0.14% w/v Fluoride Ion). Purpose: Anticavity. '],"[' Water', 'Sorbitol', 'Hydrated Silica', 'PEG-12', 'Poloxamer 407', 'Sodium Lauryl Sulfate', 'Flavor', 'gum xanthan', 'Cocamidopropyl Betaine', 'Tetrasodium Pyrophosphate', 'Sodium Saccharin', 'Methylcellulose', 'Mica', 'Titanium Dioxide', 'FD&C Blue 1.']",Colgate MaxClean SmartFoam Toothpaste Effervescent Mint - 6.0 Ounce (3 Pack),$5.96 ,36,13,5,0,0,0
183,756904117,[' Stannous Fluoride 0.454% (0.14% w/v Fluoride Ion) '],"[' Water', 'Sorbitol', 'Hydrated Silica', 'Sodium Lauryl Sulfate', 'Carrageenan', 'Sodium Gluconate', 'Flavor', 'Stannous Chloride', 'gum xanthan', 'Cocamidopropyl Betaine', 'Zinc Citrate', 'Sodium Hydroxide', 'Sodium Saccharin', 'Sucralose', 'Titanium Dioxide']","Crest Pro-Health Gum and Sensitivity, Sensitive Toothpaste, All Day Protection, 4.1 oz",$6.97 ,262,50,5,0,0,1
184,49913249,['Sodium Monofluorophosphate 0.833%'],[],"ARM & HAMMER Truly Radiant Clean & Fresh Toothpaste, 4.3OZ",$3.49 - $13.96,262,3635,828,124,16,11
185,536227776,[' Sodium Monofluorophosphate 0.76% (0.13 w/v Fluoride Ion). Purpose: Anticavity. '],"[' Propylene Glycol', 'Calcium Pyrophosphate', 'Glycerin', 'PEG/PPG-116/66 Copolymer', 'PEG-12', 'PVP', 'Silica', 'Flavor', 'Sodium Lauryl Sulfate', 'Tetrasodium Pyrophosphate', 'Hydrogen Peroxide', 'disodium pytophosphate', 'Sodium Saccharin', 'Sucralose', 'BHT.']","Colgate Optic White Whitening Toothpaste, Icy Fresh - 3.5 ounce (2 pack)",$3.00 ,329,37,10,3,1,1
186,783082879,"[' Sodium Fluoride ', 'Inactive Ingredients: Cetylpyridinium Chloride', 'Citric Acid', 'D&C Red 33', 'Disodium EDTA', 'Disodium Phosphate', 'Flavor', 'Menthol', 'Poloxamer 407', 'Polysorbate 80', 'Propylene Glycol', 'Purified Water', 'Sodium Benzoate', 'Sodium Phosphate', 'Sorbitol', 'Sucralose', 'Xylitol Toothpaste: Active Ingredients: Sodium Fluoride', '']","[' Sorbitol', 'Water', 'Hydrated Silica', 'Sodium Lauryl Sulfate', 'Trisodium Phosphate', 'Sodium Phosphate', 'Cellulose Gum', 'Flavor', 'Sodium Saccharin', 'Carbomer', 'Mica', 'Titanium Dioxide', 'Blue 1']","Firefly LOL Surprise Kids' Smile Toothpaste, Toothbrush and Mouthwash Gift Pack",$9.88 ,56,53,2,0,1,0
187,531086898,"['Active Ingredient ... Purpose.Sodium Fluoride 0.243% (0.13% w/v Fluoride Ion) ... Anticavity Toothpaste.Inactive Ingredients: Glycerin', 'Water', 'Hydrated Silica', 'Sodium Cocoyl Glutamate', 'Flavor*', 'gum xanthan', 'Carrageenan', 'Stevia Rebaudiana Extract', 'Titanium Dioxide.*Peppermint Oil and other Natural Flavor.']",[],"Burt's Bees Toothpaste with Fluoride, Enamel Care, Mountain Mint, 4.7 oz",$2.50 ,262,220,52,6,6,6
188,744678379,[''],[],"Crest Pro-Health Whitening Power Toothpaste, 4.6 oz, Pack of 3",$6.97 ,115,5,1,0,0,0
189,866338008,[' Sodium monofluorophosphate (0.81%) (0.10% w/v of fluoride ion) '],"[' Sorbitol', 'Hydrated Silica', 'Glycerin', 'Water', 'Sodium Lauryl Sulfate', 'Flavor', 'Titanium Dioxide', 'gum xanthan', 'Sodium Benzoate', 'Benzoic Acid', 'Sodium Saccharin', 'Zinc Chloride', 'D&C Yellow #10 and FD&C Blue #1']",SmartMouth Premium Toothpaste  3.4oz,$6.72 ,262,12,1,0,0,0
190,254262904,"['Water', 'Hydrated Silica', 'Glycerin', 'Xylitol', 'Calcium Carbonate', 'Dicalcium Phosphate', 'Magnolia Acuminata Bark Extract', 'Sodium Phosphate', 'Zinc Citrate', 'Aloe Barbadensis Leaf Juice', 'Stevia Rebaudiana Leaf/Stem Powder', 'Melaleuca Alternifolia (Tea Tree) Leaf Oil', 'Lycium Barbarum (Goji Berry) Fruit Extract', 'Punica Granatum (Pomegranate) Extract', 'Ubiquinone (Coenzyme Q10)', 'Tocopherol (Vitamin E', 'Sunflower Derived)', 'Natural Flavor', 'Charcoal Powder', 'gum xanthan', 'Sodium Methyl Cocoyl Taurate', 'Sodium Benzoate.']",[],"Schmidt's Activated Charcoal with Wondermint Toothpaste, 4.7 oz",$4.79 ,206,125,49,21,14,8
191,400220351,[' Sodium Fluoride 0.243% (0.15% w/v Fluoride Ion) '],"[' Water', 'Sorbitol', 'Hydrated Silica', 'disodium pytophosphate', 'Sodium Lauryl Sulfate', 'Flavor', 'Sodium Hydroxide', 'Cellulose Gum', 'Sodium Saccharin', 'Carbomer', 'Polysorbate 80', 'Mica', 'Titanium Dioxide', 'Blue 1']","Crest 3D White, Whitening Toothpaste Deep Clean, 4.1 oz, Pack of 2",$6.97 ,329,42,11,1,0,0
192,16935625,[' Sodium Fluoride 0.243% (0.15% w/v Fluoride Ion) '],"[' Sorbitol', 'Water', 'Hydrated Silica', 'Sodium Lauryl Sulfate', 'Trisodium Phosphate', 'Flavor', 'Cellulose Gum', 'Sodium Phosphate', 'Carbomer', 'Sodium Saccharin', 'Titanium Dioxide', 'Blue 1']","Crest Cavity Protection Regular Toothpaste, 6.4 oz, Pack of 3",$2.50 ,36,14,0,0,1,1
193,202444899,[' Stannous Fluoride 0.454% (0.15% w/v Fluoride Ion) '],"[' Glycerin', 'Hydrated Silica', 'Water', 'Zinc Lactate', 'Sodium Lauryl Sulfate', 'Trisodium Phosphate', 'Flavor', 'Sodium Gluconate', 'Sodium Saccharin', 'gum xanthan', 'Cellulose Gum', 'Sodium Hydroxide', 'Mica', 'Titanium Dioxide', 'Blue 1 Step 2 (Whitening Gel): Water', 'Glycerin', 'Hydrogen Peroxide', 'Carbomer', 'disodium pytophosphate', 'Flavor', 'Sucralose', 'Sodium Hydroxide']","Crest Pro-Health Gum Detoxify + Whitening Two- Step Toothpaste, 4.0 and 2.3 oz",$12.80 ,262,2453,2010,901,282,141
194,629174582,[' Stannous fluoride 0.454% (0.16% w/v fluoride ion) '],"[' Glycerin', 'Hydrated Silica', 'Sodium Hexametaphosphate', 'Propylene Glycol', 'PEG-6', 'Water', 'Zinc Lactate', 'Flavor', 'Trisodium Phosphate', 'Sodium Gluconate', 'Sodium Lauryl Sulfate', 'Carrageenan', 'Sodium Saccharin', 'Stannous Chloride', 'gum xanthan', 'Titanium Dioxide', 'Mica', 'Blue 1']","Crest Pro-Health Advanced Gum Protection Toothpaste, 5.1 oz, Pack of 3",$10.49 ,151,3,0,0,0,0
195,465518068,[' Stannous Fluoride 0.454% (0.14% w/v Fluoride Ion) '],"[' Water', 'Sorbitol', 'Hydrated Silica', 'Sodium Lauryl Sulfate', 'Carrageenan', 'Sodium Gluconate', 'Flavor', 'Sodium Hydroxide', 'Zinc Citrate', 'gum xanthan', 'Cocamidopropyl Betaine', 'Stannous Chloride', 'Sodium Saccharin', 'Sucralose', 'Titanium Dioxide']","Crest Pro-Health Gum and Sensitivity, Sensitive Toothpaste, Gentle Whitening, 4.1 oz",$6.97 ,262,35,11,2,0,0
196,10316814,"['Active Ingredients - Purpose:Potassium Nitrate 5%** - Antihypersensitivity.Sodium Fluoride 0.15% W/V Fluoride Ion - Anticavity.Inactive Ingredients: Water', 'Hydrated Silica', 'Sorbitol', 'Glycerin', 'Pentasodium Triphosphate', 'PEG-8', 'Flavor', 'Titanium Dioxide', 'Cocamidopropyl Betaine', 'Sodium Methyl Cocoyl Taurate', 'gum xanthan', 'Sodium Hydroxide', 'Sodium Saccharin', 'Sucralose.']",[],"Sensodyne Tartar Control plus Whitening Fluoride Toothpaste for Sensitive Teeth, 4 ounces",$5.69 ,36,32,7,0,0,0
197,26965370,"['Active Ingredient ... Purpose.Sodium Monofluorophosphate 0.76% (0.16% w/v Fluoride Ion) ... Anticavity.Inactive Ingredients: Calcium Carbonate', 'Water', 'Glycerin', 'Sodium Bicarbonate', 'Xylitol', 'Sodium Lauryl Sulfate', 'Natural Flavor*', 'Carrageenan', 'Benzyl Alcohol.*Peppermint Oil and Other Natural Flavor.']",[],Tom's Of Maine Peppermint Baking Soda Toothpaste With Fluoride (5.5 Oz),$11.38 ,206,14,0,0,0,0
198,166425880,[''],[],"Tom's of Maine Antiplaque & Whitening Fluoride-Free Toothpaste, Peppermint, 5.5 Ounce, Pack of 2",$14.09 ,206,15,1,2,0,0
199,254747556,[''],[],"Colgate Total Toothpaste, Clean Mint, 4.8oz 4pk",$24.37 ,36,201,63,13,8,173
200,10312168,[' Sodium Fluoride 0.243% (0.15% W/V Fluoride Ion) Anticavity Toothpaste\\n'],"['Sorbitol', 'Water', 'Hydrated Silica', 'Sodium Lauryl Sulfate', 'Trisodium Phosphate', 'Cellulose Gum', 'Flavor', 'Sodium Saccharin', 'Carbomer 956', 'Mica', 'Titanium Diozide', 'Blue 1']","Crest Tartar Protection Whitening Cool Mint Flavor Toothpaste, 6.4 oz",$1.96 - $17.32,262,12,9,3,0,1
201,858046241,"[' Stannous Fluoride (0.454%) (0.15% w/v Fluoride Ion). Purposes: Anticavity', 'Antigingivitis', 'Antisensitivity. ']","[' Water', 'Sorbitol', 'Hydrated Silica', 'Glycerin', 'PEG-12', 'Tetrasodium Pyrophosphate', 'Sodium Lauryl Sulfate', 'Microcrystalline Cellulose', 'Sodium Citrate', 'Zinc Phosphate', 'Flavor', 'Cellulose Gum', 'Sodium Saccharin', 'Cocamidopropyl Betaine', 'gum xanthan', 'Citric Acid', 'Sucralose', 'Titanium Dioxide.']","Colgate Total Toothpaste, Clean Mint, 4.8 oz. 3-pack - Paste",$7.27 ,36,217,69,18,9,177
202,143808460,"['Distilled Water', 'Diatomaceous Earth', 'Non-GMO Xylitol', 'Bentonite Clay', 'Coconut Oil', 'Activated Coconut Shell Charcoal', 'Peppermint Oil', 'Citric Acid', 'Grapefruit Seed Extract', 'Sweet Orange Oil', 'Potassium Sorbate', 'Rosemary Oil', 'Stevia', 'Tea Tree Oil', 'Vanilla Extract', 'gum xanthan']",[],"My Magic Mud Activated Charcoal Toothpaste, All Natural Whitening Toothpaste, Detoxifying Oral Care, Peppermint, 4 oz.",$7.97 ,329,656,297,115,52,30
203,666267496,"['Active Ingredient PurposeSodium Monofluorophosphate 0.76%(013% W/V Fluoride Ion)............................Anticavity.Inactive Ingredients', 'Glycerin', 'Water', 'Calcium Carbonate', 'Hydrated Silica', 'Natural Flavor*', 'Carrageenan', 'Sodium Lauryl Sulfate.']",[],Tom's Of Maine Silly Strawberry Anticavity Toothpaste 3 Pack,$9.87 ,36,37,11,0,3,3
204,47932060,"[' Potassium nitrate 5%** - Antihypersensitivity', 'Sodium fluoride 0.25% (0.16% w/v fluoride ion) - Anticavity; ']","[' Sorbitol', 'water', 'glycerin', 'hydrated silica', 'pentasodium triphosphate', 'PEG-8', 'flavor', 'titanium dioxide', 'sodium methyl cocoyl taurate', 'cocamidopropyl betaine', 'gum xanthan', 'sodium hydroxide', 'sodium saccharin.']","Sensodyne Sensitive Teeth Whitening, True White Mint, Sensitivity Toothpaste, 3 ounce",$5.98 ,36,52,15,6,2,1
205,364485081,"[' Stannous Fluoride (0.15 w/v Fluoride Iron) (0.454 %). Purpose: Anticavity', 'Antihypersensitivity. ']","[' Glycerin', 'PEG-8', 'Hydrated Silica', 'Pentasodium Triphosphate', 'Flavor', 'Sodium Lauryl Sulfate', 'Titanium Dioxide', 'Polyacrylic Acid', 'Sodium Saccharin', 'Cocamidopropyl Betaine.']",Sensodyne Rapid Relief Extra Whitening Toothpaste with fluoride 3.4oz,$5.72 ,206,4,0,0,0,0
206,818762042,['Sodium Fluoride'],[],"Rembrandt Intense Stain Whitening Toothpaste with Fluoride, Mint Flavor - 3.5 oz",$5.97 ,262,28,4,1,0,1
207,586178344,[' Sodium Fluoride (0.243%) (0.15% w/v Fluoride Ion). Purpose: Anticavity Toothpaste. '],"[' Water', 'Sorbitol', 'Hydrated Silica', 'disodium pytophosphate', 'Sodium Lauryl Sulfate', 'Flavor', 'Cellulose Gum', 'Sodium Hydroxide', 'Sodium Saccharin', 'Carbomer', 'Sucralose', 'Polysorbate 80', 'Mica', 'Titanium Dioxide.']","Crest 3D White Whitening Therapy Toothpaste, Spearmint Oil, 4.1 oz",$3.50 ,329,397,162,55,33,17
208,578682174,[' Stannous Fluoride 0.454 % (0.14% w/v Fluoride Ion) '],"[' Water', 'Sorbitol', 'Hydrated Silica', 'Sodium Lauryl Sulfate', 'Carrageenan', 'Sodium Gluconate', 'Flavor', 'Stannous Chloride', 'Cocamidopropyl Betaine', 'gum xanthan', 'Zinc Citrate', 'Sodium Saccharin', 'Sucralose', 'Sodium Hydroxide', 'Titanium Dioxide']","Crest Pro-Health Gum and Sensitivity, Sensitive Toothpaste, Gentle Cleaning, 4.1 oz",$6.97 ,262,41,5,0,0,0
209,233446673,[' Stannous Fluoride 0.454% (0.14% W/V Fluoride Ion) '],"[' Water', 'Sorbitol', 'Hydrated Silica', 'Sodium Lauryl Sulfate', 'Carrageenan', 'Sodium Gluconate', 'Flavor', 'gum xanthan', 'Zinc Citrate', 'Stannous Chloride', 'Sodium Saccharin', 'Sodium Hydroxide', 'Sucralose', 'Titanium Dioxide']","Crest Gum Detoxify Deep Clean Toothpaste, 4.1 oz., Pack of 3",$14.49 ,45,209,43,10,1,7
210,216576682,"[' Potassium Nitrate (5%)', 'Sodium Fluoride (0.24% (0.14% w/v Fluoride Ion)). Purpose: Antisensitivity', 'Anticavity. ']","[' Water', 'Hydrated Silica', 'Glycerin', 'Sorbitol', 'PEG-12', 'PVM/MA Copolymer', 'Sodium Lauryl Sulfate', 'Flavor', 'Poloxamer 407', 'Trisodium Phosphate', 'Sodium Hydroxide', 'Cellulose Gum', 'Sodium Saccharin', 'gum xanthan', 'Titanium Dioxide', 'FD&C Blue No. 1']","Colgate Sensitive Toothpaste, Whitening - Fresh Mint Gel Formula (6 ounce, Pack of 3)",$24.54 ,1,96,22,7,0,1
211,104484308,"['Organic Glycerin', 'Organic Aloe Barbadensis Leaf Juice', 'Hydrated Silica', 'Calcium Carbonate', 'gum xanthan', 'Sodium Bicarbonate (Baking Soda)', 'Potassium Cocoate (made with Organic Coconut Oil*)', 'Organic Mentha Piperita (Peppermint) Oil', 'Organic Mentha Arvensis (Menthol) Crystals', 'Organic Cocos Nucifera (Coconut) Flour*', 'Organic Cocos Nucifera (Coconut) Oil*', 'Tocopherol', 'Citric Acid', 'Organic Stevia Rebaudiana Leaf / Stem Extract. *Certified Fair Trade Ingredient']",[],"Dr. Bronner's Peppermint Toothpaste, 5 oz",$5.89 ,13,16,3,0,1,0
212,873805585,[''],[],(4 Pack) Crest Tartar Control Fresh Mint Flavor Liquid Gel Toothpaste 6.4 Oz,$7.84 ,36,16,2,0,0,1
213,640110645,[' Sodium Fluoride (0.243%) (0.15% w/v Fluoride Ion). Purpose: Anticavity Toothpaste. '],"[' Water', 'Sorbitol', 'Hydrated Silica', 'disodium pytophosphate', 'Sodium Lauryl Sulfate', 'Flavor', 'Cellulose Gum', 'Sodium Hydroxide', 'Sodium Saccharin', 'Carbomer', 'Cocos Nucifera (Coconut) Oil', 'Sucralose', 'Polysorbate 80', 'Titanium Dioxide.']","Crest 3D White Whitening Therapy Gentle Care Coconut Oil Fluoride Toothpaste, Smooth Mint, 4.1 ounce",$3.50 ,262,44,10,1,0,1
214,26965332,"['Calcium Carbonate', 'Glycerin', 'Water', 'Xylitol', 'Hydrated Silica', 'Natural Flavor*', 'Sodium Lauryl Sulfate', 'Zinc Citrate', 'Carrageenan', 'Sodium Bicarbonate.*Spearmint Oil and Other Natural Flavor.']",[],Tom's of Maine Anitplaque & Whitening Toothpaste - Spearmint 5.5 oz Paste,$8.47 ,262,35,3,0,0,1
215,191716396,"[' Stannous Fluoride (0.454%) (0.15% w/v Fluoride Ion). Purposes: Anticavity', 'Antigingivitis', 'Antisensitivity. ']","[' Water', 'Sorbitol', 'Hydrated Silica', 'Glycerin', 'PEG-12', 'Tetrasodium Pyrophosphate', 'Sodium Lauryl Sulfate', 'Flavor', 'Microcrystalline Cellulose', 'Sodium Citrate', 'Zinc Phosphate', 'Cellulose Gum', 'Sodium Saccharin', 'Cocamidopropyl Betaine', 'Propylene Glycol', 'gum xanthan', 'Citric Acid', 'Sucralose', 'Titanium Dioxide.']","Colgate Total Toothpaste, Daily Repair, 5.1 oz. - Paste",$11.40 ,262,18,4,2,1,1
216,612619186,"['Water', 'Hydrated Silica', 'Glycerin', 'Xylitol', 'Calcium Carbonate', 'Dicalcium Phosphate', 'Magnolia Acuminate Bark Extract', 'Sodium Phosphate', 'Zinc Citrate', 'Aloe Barbadensis Leaf Juice', 'Stevia Rebaudiana Leaf/Stem Powder', 'Melaleuca Alternifolia (Tea Free) Leaf Oil', 'Lycium Barbarum (Goji Berry) Fruit Extract', 'Punica Granatum (Pomegranate) Extract', 'Ubiquinone (Coenzyme Q10)', 'Tocopherol (Vitamin E', 'Sunflower Derived)', 'Natural Flavor', 'gum xanthan', 'Sodium Methyl Cocoyl Taurate', 'Sodium Benzoate.']",[],"Schmidt's Wondermint Toothpaste, 4.7 Oz",$2.50 ,262,14,1,1,0,1
217,903148236,"['Sorbitol', 'Water', 'Hydrated Silica', 'Tetrasodium Pyrophosphate', 'PEG-6', 'disodium pytophosphate', 'Sodium Lauryl', 'Sulfate', 'Flavor', 'Alcohol (0.7%)', 'Cellulose Gum', 'Sodium Saccharin', 'Glycerin', 'Carbomer', 'Polysorbate 80', 'Sodium Benzoate', 'Cetylpyridinium Chloride', 'Benzoic Acid', 'Titanium Dioxide']",[],"(2 pack) Crest Complete Multi-Benefit Whitening Minty Fresh Flavor Liquid Gel Toothpaste, 4.6 oz",$4.98 ,206,128,34,7,5,14
218,49913789,"['Active: sodium Fluoride', 'Inactive: water', 'hydrated silica', 'stabilized chlorine dioxide', 'sodium lauroyl sarcosinate', 'disodium hydrogen phosphate', 'cellulose gum', 'titanium dioxide', 'preppermint oil', 'sodium dilhydrogen phosphate', 'sucralose', 'menthol crystals']",[],CloSYS Fluoride Toothpaste 3.4 Oz,$6.83 ,262,10,1,0,0,1
219,454084630,[''],[],"Colgate Essentials with Coconut Oil Toothpaste, 4.6 ounce",$2.50 ,206,18,9,1,0,0
