,number,active_from_ingredients,inactive_from_ingredients,active_raw,inactive_raw,name,price
163,572752789,[''],[],Stannous Fluoride,"Water, Sorbitol, Hydrated silica, Glycerin, PEG-12, Tetrasodium pyrophosphate, Sodium lauryl sulfate, Flavor, Microcrystalline cellulose, Sodium citrate, Zinc phosphate, Cellulose gum, Sodium Saccharin, Cocamidopropyl Betaine, Propylene Glycol, Xanthan gum, Citric acid, Sucralose, Titanium dioxide","Colgate Total Whitening Toothpaste with Fluoride, Multi Benefit Toothpaste with Sensitivity Relief, 4.8 Oz, 4 Ct",$9.05 
164,572928650,[''],[],Stannous Fluoride,"Water, Sorbitol, Hydrated silica, Glycerin, PEG-12, Tetrasodium pyrophosphate, Sodium lauryl sulfate, Flavor, Microcrystalline cellulose, Sodium citrate, Zinc phosphate, Cellulose gum, Sodium Saccharin, Cocamidopropyl Betaine, Propylene Glycol, Xanthan gum, Citric acid, Sucralose, Titanium dioxide","Colgate Total Whitening Gel Toothpaste, 4.8 Ounce (4 Pack)",$9.49 
165,125840471,[''],[],NaN,"Inactive IngredientsWater, Sorbitol, Hydrated Silica, Glycerin, PEG-8, Cocamidopropyl Betaine, Flavor, Titanium Dioxide, Xanthan Gum, Sodium Saccharin, Sodium Hydroxide",Sensodyne® Pronamel® Gentle Whitening Toothpaste Alpine Breeze® 4-6.5 oz. Box,$22.41 
166,916956186,"['Active Ingredient - Purpose.Sodium Fluoride 0.243% - Anticavity Toothpaste.Inactive Ingredients:Sodium Bicarbonate', 'PEG-8', 'Tetrasodium Pyrophosphate', 'PEG/PPG 116/66 Copolymer', 'Sodium Carbonate Peroxide', 'Silica', 'Sodium Saccharin', 'Flavor', 'Water', 'Sodium Lauroyl Sarcosinate', 'Sodium Lauryl Sulfate.']",[],,,"(2 pack) Arm & Hammer Complete Care Stain Defense Plus Whitening Baking Soda & Peroxide, 6.0 OZ",$3.12 
167,554846556,"['Active Ingredient - Purpose.Sodium Fluoride 0.24% (0.14% w/v fluoride ion) - Anticavity.Inactive ingredients:Sorbitol', 'Hydrated Silica', 'Water', 'Glycerin', 'Xylitol', 'Xanthan Gum', 'Potassium Acesulfame', 'Sodium Lauryl Sulfate', 'Flavor', 'Cellulose Gum', 'Trisodium Phosphate', 'FD&C Blue 1.']",[],Sodium Fluoride,Xylitol,GUM Crayola Anticavity Kids' Toothpaste - 4.2oz,$7.32 
168,895188014,['stannous fluoride'],[],,"water, sorbitol, hydrated silica, sodium lauryl sulfate, carrageenan, sodium gluconate, flavor, xanthan gum, zinc citrate, stannous chloride, sodium saccharin, sodium hydroxide, sucralose, titanium dioxide",Crest® Gum Detoxify? Deep Clean Fluoride Toothpaste 4-4.1 oz. Boxes,$22.49 
169,758184251,"['Potassium Nitrate 5%, Sodium Fluoride 0.243% (0.14% w/v Fluoride Ion)']",[],"potassium_nitrate_,_sodium_fluoride","Water, Hydrated Silica, Glycerin, Sorbitol, Trisodium Phosphate, Sodium Lauryl Sulfate, Flavor, Cellulose Gum, Alcohol (1.09%), Xanthan Gum, Sodium Saccharin, Polysorbate 80, Sodium Benzoate, Cetylpyridinium Chloride, Benzoic Acid, Titanium Dioxide, Blue 1",Crest Pro-Health Sensitivity Toothpaste Whitening Plus Scope - 6 oz,$9.35 
170,554470702,[' Cetylpyridinium Chloride (0.05%) (When Mixed as Directed). Purpose: Anti-Gingivitis/Anti-Plaque. '],"[' Solution 1: Purified Water', 'Sodium Benzoate', 'Sodium Chlorite', 'and Benzoic Acid. Solution 2: Purified Water', 'Glycerin', 'Poloxamer 407. Propylene Glycol. Poloxamer 124 Zinc Chloride', 'Flavor', 'Sodium Benzoate', 'Benzoic Acid', 'Sodium Saccharin', 'Sodium Chloride', 'Benzyl Alcohol', 'D&C Yellow 10', 'FD&C Blue 1.']",Cetylpyridinium Chloride 0.05%,"Inactive Ingredients: Solution 1: Purified Water, Sodium Benzoate, Sodium Chlorite, and Benzoic Acid, Solution 2: Purified Water, Glycerin, Poloxamer 407, Propylene Glycol, Poloxamer 124, Zinc Chloride, Flavor, Sodium Benzoate, Benzoic Acid, Sodium Saccharin, Sodium Chloride, Benzyl Alcohol, D&C Yellow No. 10, FD&C Blue No. 1","SmartMouth Activated Oral Rinse Clinical DDS, 16 fl oz",$11.44 
171,554470559,"['Solution 1: Purified Water', 'Sodium Benzoate', 'Sodium Chlorite', 'and Benzoic Acid', 'Solution 2: Purified Water', 'Glycerin', 'Poloxamer 407', 'Propylene Glycol', 'Poloxamer 124', 'Zinc Chloride', 'Flavor', 'Sodium Benzoate', 'Benzoic Acid', 'Sodium Saccharin', 'Sodium Chloride', 'Benzyl Alcohol', 'D&C Yellow No. 10', 'FD&C Blue No. 1']",[],,"Solution 1: Purified Water, Sodium Benzoate, Sodium Chlorite, and Benzoic Acid Solution 2: Purified Water, Glycerin, Poloxamer 407, Propylene Glycol, Poloxamer 124, Zinc Chloride, Flavor, Sodium Benzoate, Benzoic Acid, Sodium Saccharin, Sodium Chloride, Benzyl Alcohol, D&C Yellow No. 10, FD&C Blue No. 1","SmartMouth The Original Activated Dual-Solution Breath Rinse Fresh Mint, 16 fl oz",$9.84 
172,554783093,"['Solution 1: Purified Water', 'Sodium Benzoate', 'Sodium Chlorite', 'Carboxymethylcellulose Gum', 'Benzoic Acid', 'Solution 2: Purified Water', 'Glycerin', 'Sorbitol', 'Polaxomer 407', 'Polaxomer 124', 'Zinc Chloride', 'Flavor', 'Carboxymethylcellulose Gum', 'Benzyl Alcohol', 'Sodium Benzoate', 'Benzoic Acid', 'Sodium Saccharin', 'Sodium Chloride', 'D&C Yellow No. 10', 'FD&C Blue No. 1']",[],,"Solution 2: Purified Water, Glycerin, Sorbitol, Polaxomer 407, Polaxomer 124, Zinc Chloride, Flavor, Carboxymethylcellulose Gum, Benzyl Alcohol, Sodium Benzoate, Benzoic Acid, Sodium Saccharin, Sodium Chloride, D&C Yellow No. 10, FD&C Blue No. 1 Solution 1: Purified Water, Sodium Benzoate, Sodium Chlorite, Carboxymethylcellulose Gum, Benzoic Acid","SmartMouth Dry Mouth Activated Oral Rinse Soothing Mint, 16 fl oz",$11.44 
173,574391804,"['Sodium Fluoride (0.24%)', 'sorbitol', 'water', 'hydrated silica', 'PEG-8', 'flavor', 'cellulose gum', 'sodium saccharin', 'sodium laurel sulfate', 'blue 1']",[],,,Orajel Jurassic World Anticavity Fluoride Toothpaste- Berry Blast Flavor- Kids Toothpaste 4.2oz Tube,$4.16 
174,578410086,['Sodium Fluoride 0.24% (0.15% w/v Fluoride Ion)'],[],,Sorbitol Water Hydrated Silica Xylitol PEG-12 Flavor Cellulose Gum Sodium Lauryl Sulfate Benzyl Alcohol Rebaudioside A,"Colgate Zero Vegan Fluoride Toothpaste, Natural Flavor, Peppermint Gel, 4.6 Oz, 1 Ct",$7.99 
175,573061818,[''],[],Stannous Fluoride,"Water, Sorbitol, Hydrated silica, Glycerin, PEG-12, Tetrasodium pyrophosphate, Sodium lauryl sulfate, Flavor, Microcrystalline cellulose, Sodium citrate, Zinc phosphate, Cellulose gum, Sodium Saccharin, Cocamidopropyl Betaine, Propylene Glycol, Xanthan gum, Citric acid, Sucralose, Titanium dioxide","Colgate Total Toothpaste, Clean Mint, 4.8 Ounce (4 Pack)",$13.00 
176,579516161,"[' Sodium Monofluorophosphate (0.76% (0.15% w/v Fluoride Ion))', 'Purpose: Anticavity', '']","[' Dicalcium Phosphate Dihydrate', 'Water', 'Glycerin', 'Sodium Lauryl Sulfate', 'Cellulose Gum', 'Flavor', 'Tetrasodium Pyrophosphate', 'Sodium Saccharin']",Fluoride,,"Colgate Cavity Protection Toothpaste with Fluoride, Great Regular Flavor, 6 Oz, 3 Ct",$3.96 
177,578835923,[' Sodium Monofluorophosphate (0.76%) (0.12% W/V Fluoride Ion). Purpose: Anticavity. '],"[' Propylene Glycol', 'Calcium Pyrophosphate', 'Pvp', 'Peg/Ppg-116/66 Copolymer', 'Peg-12', 'Glycerin', 'Flavor', 'Hydrogen Peroxide', 'Sodium Lauryl Sulfate', 'Silica', 'Tetrasodium Pyrophosphate', 'Sodium Saccharin', 'Disodium Pyrophosphate', 'Sucralose', 'Phosphoric Acid', 'Bht', 'Water.']",,,"Colgate Optic White Advanced Teeth Whitening Travel Sized Toothpaste, Sparkling White - 1.45 ounce",$1.97 
178,575991911,[' Stannous Fluoride 0.454% (0.14% w/v Fluoride Ion) '],"[' Water', 'Sorbitol', 'Hydrated Silica', 'Sodium Lauryl Sulfate', 'Carrageenan', 'Sodium Gluconate', 'Flavor', 'Stannous Chloride', 'Xanthan Gum', 'Cocamidopropyl Betaine', 'Zinc Citrate', 'Sodium Hydroxide', 'Sodium Saccharin', 'Sucralose', 'Titanium Dioxide']",Stannous Fluoride,"Water, Sorbitol, Hydrated Silica, Sodium Lauryl Sulfate, Carrageenan, Sodium Gluconate, Flavor, Stannous Chloride, Xanthan Gum, Cocamidopropyl Betaine, Zinc Citrate, Sodium Hydroxide, Sodium Saccharin, Sucralose, Titanium Dioxide","Crest Pro-Health Gum and Sensitivity All Day Protection Sensitive Toothpaste, 4.1 Oz (3 Pack)",$10.99 
179,418417886,['Sodium Fluoride 0.24% (0.15% w/v Fluoride Ion)'],[],sodium_fluoride,"Water, Sorbitol, Hydrated Silica, Glycerin, PEG-12, Tetrasodium Pyrophosphate, Sodium Lauryl Sulfate, Flavor, Microcrystalline Cellulose, Zinc Phosphate, Cellulose Gum, Cocamidopropyl Betaine, Sodium Saccharin, Xanthan Gum, Mica, Titanium Dioxide",Colgate Enamel Health Whitening Anticavity Fluoride Toothpaste Clean Mint - 6 OZ,$12.11 
180,586356252,['Grape'],[],sodium fluoride,"sorbitol, purified water, hydrated silica, glycerin, xylitol, xanthan gum, flavor, titanium dioxide, cocamidopropyl betaine, sodium cocoyl glutamate, stevia rebaudiana leaf extract","Hello Kids Grape Anticavity Toothpaste with Fluoride with Natural Grape Flavor, Vegan, SLS + Gluten Free",$3.96 
181,577581118,[' Stannous Fluoride 0.454% (0.14% w/v Fluoride Ion) '],"[' Water', 'Sorbitol', 'Hydrated Silica', 'Sodium Lauryl Sulfate', 'Flavor', 'Carrageenan', 'Sodium Gluconate', 'Xanthan Gum', 'Zinc Citrate', 'Stannous Chloride', 'Sodium Saccharin', 'Sodium Hydroxide', 'Sucralose', 'Titanium Dioxide']",Active Ingredients: Stannous Fluoride 0.454% (0.14% w/v Fluoride Ion),"Inactive ingredients: Water, Sorbitol, Hydrated Silica, Sodium Lauryl Sulfate, Flavor, Carrageenan, Sodium Gluconate, Xanthan Gum, Zinc Citrate, Stannous Chloride, Sodium Saccharin, Sodium Hydroxide, Sucralose, Titanium Dioxide&nbsp","Crest Gum & Breath Purify Healthy White Toothpaste, 4.1oz",$6.97 
182,551965853,"[' Sodium fluoride 0.243% (0.15% w/v fluoride ion)', '']","[' water', 'sorbitol', 'hydrated silica', 'disodium pyrophosphate', 'sodium lauryl sulfate', 'flavor', 'cellulose gum', 'sodium hydroxide', 'sodium saccharin', 'carbomer', 'mica', 'titanium dioxide', 'blue 1.']",,,Crest 3D White Radiant Mint Flavor Whitening Toothpaste Twin Pack 11 Oz,$6.38 - $9.97
183,554896378,"['Active Ingredient - Purpose.Sodium Fluoride 0.243% (0.15% w/v Fluoride Ion) - Anticavity Toothpaste.Inactive Ingredients: Water', 'Sorbitol', 'Hydrated Silica', 'Disodium Pyrophosphate', 'Sodium Lauryl Sulfate', 'Flavor', 'Cellulose Gum', 'Sodium Hydroxide', 'Sodium Saccharin', 'Carbomer', 'Mica', 'Titanium Dioxide', 'Blue 1.']",[],"Active Ingredient - Purpose.Sodium Fluoride 0.243% (0.15% w/v Fluoride Ion) - Anticavity Toothpaste.Inactive Ingredients: Water, Sorbitol, Hydrated Silica, Disodium Pyrophosphate, Sodium Lauryl Sulfate, Flavor, Cellulose Gum, Sodium Hydroxide, Sodium Saccharin, Carbomer, Mica, Titanium Dioxide, Blue 1.","Water, Sorbitol, Hydrated Silica, Disodium Pyrophosphate, Sodium Lauryl Sulfate, Flavor, Cellulose Gum, Sodium Hydroxide, Sodium Saccharin, Carbomer, Mica, Titanium Dioxide, Blue 1","Crest 3D White Whitening Toothpaste, Radiant Mint, 4.8 oz",$34.99 
184,171739292,"['Calcium Carbonate', 'Sorbitol', 'Aqua (Water)', 'Glycerin', 'Silica', 'Sodium Lauroyl Glutamate', 'Xylitol', 'Xanthan Gum', 'Cyamopsis Tetragonoloba (Guar) Gum', 'Vitis Vinifera (Grape) Seed Oil', 'Glycyrrhiza Glabra (Licorice) Root*', 'Foeniculum Vulgare (Fennel)*', 'Eugenia Caryophyllus (Clove) Bud Oil*', 'Azadirachta lndica (Neem) Leaf*', 'Azadirachta lndica (Neem) Bark*', 'Mentha Piperita Oil', 'Potassium Sorbate', 'Spearmint Oil', 'Ascorbic Acid']",[],,,"TheraNeem Neem Therape Toothpaste, Mint | Supports Healthy Teeth, Gums & a Fresh Mouth | No Fluoride & Vegan | 4.23 oz",$10.01 
185,565668470,"['Active Ingredient Purpose Sodium Fluoride 0 24 0 15 w v fluoride ion Anticavity Inactive Ingredients Glycerin', 'water', 'sorbitol', 'hydrated silica', 'xylitol', 'Aloe barbadensis leaf juice', 'cocmidopropyl betaine', 'sodium cocoyl glycinate', 'cellulose gum', 'flavor', 'xanthan gum', 'Citrus grandis grapefruit seed extract', 'mica', 'Stevia rebaudiana extract', 'titanium dioxide']",[],,,"Natural Dentist Cavity Zapper Fluoride Toothpaste, Not Yucky Grape, 5 Oz Tube",$8.59 
186,568429315,"['water,hydrated silica', 'sorbitol', 'glycerin', 'stabilized chlorine dioxide', 'cellulose gum', 'trisodium phosphate', 'titanium dioxide', 'flavor', 'sodium saccharin']",[],,,"CloSYS Fluoride Free Toothpaste, 3.4 Ounce, Travel Size, Gentle Mint, TSA Compliant, Sulfate Free",$12.54 
187,980387277,"['Potassium Nitrate 5%, Sodium Fluoride 0.24% (0.15% w/v Fluoride Ion)']",[],,"Water, Sorbitol, Hydrated Silica, Glycerin, PEG-12, Tetrasodium Pyrophosphate, Sodium Lauryl Sulfate, Flavor, Microcrystalline Cellulose, Zinc Phosphate, Cellulose Gum, Cocamidopropyl Betaine, Benzyl Alcohol, Sodium Saccharin, Xanthan Gum, Mica, Titanium Dioxide, FD&C Blue No. 1",Colgate Enamel Health Sensitivity Relief Anticavity Toothpaste Fresh Mint Gel - 6 OZ,$11.51 
188,669953247,"[' Potassium Nitrate (5%)', 'Sodium Fluoride (0.24% (0.14% w/v Fluoride Ion))', 'Purpose: Antisensitivity', 'Anticavity', '']","[' Water', 'Hydrated Silica', 'Glycerin', 'Sorbitol', 'PEG-12', 'PVM/MA Copolymer', 'Sodium Lauryl Sulfate', 'Flavor', 'Poloxamer 407', 'Trisodium Phosphate', 'Sodium Hydroxide', 'Cellulose Gum', 'Sodium Saccharin', 'Xanthan Gum', 'Titanium Dioxide']","Active Ingredients: Potassium Nitrate (5%), Sodium Fluoride (0.24% (0.14% w/v Fluoride Ion)). Purpose: Antisensitivity, Anticavity.","Inactive Ingredients: Water, Hydrated Silica, Glycerin, Sorbitol, PEG-12, PVM/MA Copolymer, Sodium Lauryl Sulfate, Flavor, Poloxamer 407, Trisodium Phosphate, Sodium Hydroxide, Cellulose Gum, Sodium Saccharin, Xanthan Gum, Titanium Dioxide","Colgate Sensitive Toothpaste, Prevent & Repair, Gentle Mint Paste Formula, 6 Oz, 3 Ct",$19.77 
189,554765503,[' Sodium Fluoride 0.243% (0.15% W/V Fluoride Ion). '],"[' Sorbitol', 'Water', 'Hydrated Silica', 'Disodium Pyrophosphate', 'Sodium Lauryl Sulfate', 'Flavor', 'Sodium Hydroxide', 'Alcohol (0.7%)', 'Xanthan Gum', 'Sodium Saccharin', 'Glycerin', 'Carbomer', 'Cellulose Gum', 'Polysorbate 80', 'Sodium Benzoate', 'Cetylpyridinium Chloride', 'Benzoic Acid', 'Titanium Dioxide', 'Blue 1', 'Yellow 5']",,"Sorbitol, Water, Hydrated Silica, Disodium Pyrophosphate, Sodium Lauryl Sulfate, Flavor, Sodium Hydroxide, Alcohol (0.7%), Xanthan Gum, Sodium Saccharin, Glycerin, Carbomer, Cellulose Gum, Polysorbate 80, Sodium Benzoate, Cetylpyridinium Chloride, Benzoic Acid, Titanium Dioxide, Blue 1, Yellow 5",Crest Whitening Plus Scope Toothpaste Minty Fresh Striped 2.70 oz,$5.28 
190,434978532,"['Drug Facts Active Ingredient Purpose Sodium mono-fluorophosphate 0.76% (0.14% w/v fluoride ion) Anticavity Inactive Ingredients glycerin', 'water', 'calcium carbonate', 'hydrated silica', 'sodium lauryl sulfate', 'carrageenan', 'benzyl alcohol', 'natural flavor.']",[],,,"Tom's of Maine Wicked Cool! Mild Mint Anticavity Toothpaste, 5.1oz",$10.11 
191,128907854,"['Vegetable Glycerin (from Vegetable Oils)', 'Xylitol', 'Water (Aqua)', 'Hydrated Silica', 'Calcium Carbonate', 'Lauryl Glucoside (from Coconut Oil)', 'Disodium N-Cocoyl-L-Glutamate (from Amino Acids and Vegetable Oil)', 'Stevia Rebaudiana (Stevia) Extract', 'Flavor (from Essential Oils and Botanicals)', 'Potassium Sorbate', 'Menthol (from Peppermint Leaves) (Organic)', 'Chondrus Crispus (Carrageenan)', 'Xanthan Gum', 'Sodium Chloride (Sea Salt)', 'Thymol (from Thyme Leaf Oil)', 'Azadirachta Indica (Neem) Leaf Extract (Organic)', 'Punica Granatum (Pomegranate) Fruit Extract (Organic)', 'Phyllanthus Emblica (Amla) Fruit Extract (Organic)', 'Embella Ribes (Vidanga) Fruit Extract (Organic)', 'Acacia Arabica (Indian Gum Arabic Tree) Bark Extract (Organic).']",[],,,"Himalaya Botanique Fluoride-Free Toothpaste, Neem And Pomegranate, 5.29 Oz",$8.89 
192,586265537,"['Sodium Bicarbonate (Baking Soda)', 'PEG-8', 'Hydrated Silica', 'Glycerin', 'Calcium Sulfate', 'Flavor', 'Sodium Methyl Cocoyl Taurate', 'Potassium Phosphate', 'Sodium Carbonate', 'Xanthan Gum', 'Rebaudiana A (stevia leaf extract)', 'Sodium Fluoride']",[],,,"ARM & HAMMER Essentials Whiten & Strengthen Fluoride Toothpaste-One 4.3oz Tube, Fresh Mint- 100% Natural Baking Soda- Fluoride Toothpaste",$4.36 
193,217705,"['Sodium bicarbonate', 'PEG-8', 'tetrasodium pyrophosphate', 'PEG/PPG 116/66 copolymer', 'sodium carbonate peroxide', 'silica', 'sodium saccharin', 'flavor', 'water', 'sodium lauroyl sarcosinate', 'sodium lauryl sulfate']",[],,,"Arm & Hammer Advance White Extreme Whitening Toothpaste, 0.9 oz.",$4.90 
194,124235815,['Sodium Fluoride 0.243% (0.15% w/v Fluoride Ion)'],[],,"Sorbitol, Water, Hydrated Silica, Disodium Pyrophosphate, Sodium Hydroxide, Sodium Lauryl Sulfate, Flavor, Xanthan Gum, Sodium Saccharin, Carbomer, Cellulose Gum, Titanium Dioxide, Blue 1",Crest Tartar Protection Toothpaste Regular - 5.7 oz,$8.31 
195,572752574,"[' Stannous Fluoride (0.454%) (0.15% w/v Fluoride Ion). Purposes: Anticavity', 'Antigingivitis', 'Antisensitivity. ']","[' Water', 'Sorbitol', 'Hydrated Silica', 'Glycerin', 'PEG-12', 'Tetrasodium Pyrophosphate', 'Sodium Lauryl Sulfate', 'Flavor', 'Microcrystalline Cellulose', 'Sodium Citrate', 'Zinc Phosphate', 'Cellulose Gum', 'Sodium Saccharin', 'Cocamidopropyl Betaine', 'Propylene Glycol', 'Xanthan Gum', 'Citric Acid', 'Sucralose', 'Titanium Dioxide.']",Stannous Fluoride,"Water, Sorbitol, Hydrated silica, Glycerin, PEG-12, Tetrasodium pyrophosphate, Sodium lauryl sulfate, Flavor, Microcrystalline cellulose, Sodium citrate, Zinc phosphate, Cellulose gum, Sodium Saccharin, Cocamidopropyl Betaine, Propylene Glycol, Xanthan gum, Citric acid, Sucralose, Titanium dioxide","Colgate Total Toothpaste, Daily Repair, 5.1 Ounce",$5.68 
196,578657663,[' Sodium Fluoride (0.24 %). Purpose: Anticavity. '],"[' Sorbitol', 'Hydrated Silica', 'Purified Water', 'Glycerin', 'Xylitol', 'Erythritol', 'Flavor', 'Xanthan Gum', 'Titanium Dioxide', 'Cannabis Sativa (Hemp) Seed Oil (Certified Organic)', 'Cocos Nucifera (Coconut) Oil', 'Sodium Cocoyl Glutamate', 'Cocamidopropyl Betaine', 'Stevia Rebaudiana Leaf Extract (Certified Organic)', 'Stevia Rebaudiana Leaf Extract', 'Melaleuca Alternifolia Oil.']",,,"Hello Super Fresh + Whitening Fluoride Toothpaste, Spearmint Flavor, with Hemp Seed Oil + Coconut Oil, Vegan & SLS Free, 4oz",$9.99 
197,568286107,"['Calcium Carbonate', 'Aqua (Water)', 'Glycerin', 'Sodium Cocoyl Glutamate', 'Mentha Viridis (Spearmint) Leaf Oil', 'Carrageenan', 'Aloe Barbadensis Leaf Juice(1)', 'Bambusa Arundinacea Stem Powder', 'Carum Petroselinum (Parsley) Extract', 'Citrus Grandis (Grapefruit) Seed Extract', 'Chlorella Pyrenoidosa Extract', 'Perilla Ocymoides Seed Extract', 'Stevia Rebaudiana leaf Extract', 'Silica', 'Sodium Bicarbonate']",[],,,"JASON Sea Fresh Strengthening Fluoride-Free Toothpaste, Deep Sea Spearmint, 6 oz. (Packaging May Vary)",$4.88 
198,569127916,"[' Stannous fluoride 0.454% (0.15% w/v fluoride ion) - Anticavity', 'Antihypersensitivity, ']","[' Glycerin', 'PEG-8', 'hydrated silica', 'pentasodium triphosphate', 'flavor', 'sodium lauryl sulfate', 'titanium dioxide', 'polyacrylic acid', 'sodium saccharin', 'cocamidopropyl betaine.']",,,"Sensodyne Rapid Relief Sensitive Toothpaste, Extra Fresh - 3.4 Ounces (Pack of 3)",$16.47 
199,572038622,"['Organic Aloe Barbadensis (Aloe Vera) Leaf Juice *', 'Non-Soy Vegetable Glycerin**', 'Calcium Carbonate (Mineral)', 'Hydrated Silica (Mineral)', 'Organic Cocos Nucifera (Coconut) Oil*', 'Xanthan Gum (Natural Thickener)', 'Potassium Cocoate (Organic Coconut Derived)*', 'Ascorbyl Palmitate (non-Acidic Vitamin C)**', 'Organic Theobroma Cacao Extract*', 'Organic Mentha Piperita (Peppermint) Oil*,Organic Mentha Spicata (Spearmint) Oil*', 'Organic Mentha Arvensis (Menthol) Crystals*', 'Organic Eugenia Caryophyllus (Clove) Oil*', 'Siraitia Grosvenorii (Monk Fruit) Extract', 'Hexane Free Organic Stevia Rebaudiana leaf Extract', 'Organic Azadirachta Indica (Neem) Extract*', 'Organic Theobroma Cacao Oil*', 'Carbon (Activated Charcoal Coconut Derived)*. *certified organic ingredient **non-GMO']",[],,,"Dr. Brite Whitening Charcoal Fluoride-Free Natural Toothpaste, Mint Chip, 5 Oz",$7.01 
200,576039181,[' Stannous Fluoride 0.454% (0.14% W/V Fluoride Ion) '],"[' Water', 'Sorbitol', 'Hydrated Silica', 'Sodium Lauryl Sulfate', 'Sodium Gluconate', 'Carrageenan', 'Flavor', 'Xanthan Gum', 'Zinc Citrate', 'Stannous Chloride', 'Sodium Saccharin', 'Sodium Hydroxide', 'Sucralose', 'Titanium Dioxide']",Stannous Fluoride,"Water, Sorbitol, Hydrated Silica, Sodium Lauryl Sulfate, Sodium Gluconate, Carrageenan, Flavor, Xanthan Gum, Zinc Citrate, Stannous Chloride, Sodium Saccharin, Sodium Hydroxide, Sucralose, Titanium Dioxide","Crest Gum & Enamel Repair Advanced Whitening Toothpaste, 4.1 Oz (3 Pack)",$39.61 
201,553596660,"['Active Ingredients - Purpose:Sodium Fluoride 0.24% (0.15% w/v Fluoride Ion) - Anticavity.Triclosan 0.30% - antigingivitis.Inactive Ingredients Water', 'Hydrated Silica', 'Glycerin', 'Sorbitol', 'PVM/MA Copolymer', 'Sodium Lauryl Sulfate', 'Flavor', 'Cellulose Gum', 'Sodium Hydroxide', 'Propylene Glycol', 'Carrageenan', 'Sodium Saccharin', 'Titanium Dioxide.']",[],"Active Ingredients: Sodium Fluoride (0.24% (0.15% w/v Fluoride Ion)), Triclosan (0.30%). Purpose: Anticavity, Antigingivitis.","Inactive Ingredients: Water, Hydrated Silica, Glycerin, Sorbitol, PVM/MA Copolymer, Sodium Lauryl Sulfate, Flavor, Cellulose Gum, Sodium Hydroxide, Propylene Glycol, Carrageenan, Sodium Saccharin, Titanium Dioxide.","Colgate Total Advanced Whitening Toothpaste, Paste - 5.8 Ounce",$4.97 
202,905605513,"['Water', 'Calcium Carbonate', 'Glycerin', 'Silica', 'Hydrated Silica', 'Sodium Loryl sulfate', 'Flavor', 'Carrageenan,Limonene', 'Methylparaben', 'Propylparaben', 'Sodium Carbonate', 'Sosium Saccharin', 'Chlorhexadine Digluconate', 'Titanium Dioxide']",[],,,Elgydium Anti Plaque Toothpaste 100g / 75ml,$10.99 
203,639932088,"['Aqua', 'Glycerin', 'Hydrated Silica', 'Sodium Bicarbonate', 'Sodium Lauryl Sulfate', 'Flavor (Aroma)', 'Titaniium Dioxide (CI 77891)', 'Triethanolamine', 'Cellulose Gum', 'Chlorhexidine Digluconate', 'Hydroxyethylcellulose', 'Mentha Piperita', 'Sodium Saccharin']",[],,,Elgydium Whitening Toothpaste 75ml,$11.99 
204,266152828,"['Hydrogenated Starch Hydrolysate', 'Water (Aqua)', 'Hydrated Silica', 'Anisate Alcohol', 'Benzyl Alcohol', 'Cellulose Gum', 'CI 42051', 'Flavor (Aroma)', 'Nicotinyl Alcohol Hf', 'Peg-12', 'Peg-12 Allyl Ether', 'Peg-12 Dimethicone', 'Sodium Benzoate', 'Sodium Lauroyl Sarcosinate', 'Sodium Propionate', 'Sodium Saccharin', 'Tetrasodium Edta']",[],,,Elgydium Toothpaste Gel Junior Decay Protection 7/12 Years Old Bubble Aroma 50ml,$11.99 
205,384924566,"['Menthe-Fraise : Sorbitol', 'Aqua', 'Silica', 'PEG-32', 'Aroma', 'Hydroxyethylcellulose', 'PEG-12 Dimethicone', 'CI 42090', 'Nicomethanol Hydrofluoride', 'Sodium Lauroyl Sarcosinate', 'Sodium Methylparaben', 'Sodium Propylparaben', 'Sodium Saccharin', 'CI 19140.Grenadine : Sorbitol', 'Aqua', 'Silica', 'PEG-32', 'Hydroxyethylcellulose', 'PEG-12 Dimethicone', 'CI 16185', 'Benzyl Alcohol', 'Aroma', 'Nicomethanol Hydrofluoride', 'Sodium Lauroyl Sarcosinate', 'Sodium Methylparaben', 'Sodium Propylparaben', 'Sodium Saccharin.Banane : Hydrogenated Starch Hydrolysate', 'Water (Aqua)', 'Hydrated Silica', 'Cellulose Gum', 'Flavor (Aroma)', 'Nicotinyl Alcohol HF', 'PEG-12 Dimethicone', 'Sodium Benzoate', 'Sodium Lauroyl Sarcosinate', 'Sodium Propionate', 'Sodium Saccharin', 'Tetrasodium Edta', 'Yellow 5 (CI 19140)']",[],,,Elgydium Kids Toothpaste Gel Decay Protection 2/6 Years Old 50ml,$10.99 
