,product_number,product name,product link
668,890472423,Tom's Silly Strawberry Fluoride Free Kids Toothpaste - 4.2oz Each,https://www.walmart.com/ip/Tom-s-Silly-Strawberry-Fluoride-Free-Kids-Toothpaste-4-2oz-Each/890472423
669,499579307,"(4 pack) Crest Pro-Health Clean Mint Toothpaste, 4.6 oz",https://www.walmart.com/ip/4-pack-Crest-Pro-Health-Clean-Mint-Toothpaste-4-6-oz/499579307
670,169096755,"orajel elmo fluoride-free training toothpaste, 1.5 oz",https://www.walmart.com/ip/orajel-elmo-fluoride-free-training-toothpaste-1-5-oz/169096755
671,670597476,Radius Organic Toothpaste for Kids - Dragon Fruit 3 oz Gel,https://www.walmart.com/ip/Radius-Organic-Toothpaste-for-Kids-Dragon-Fruit-3-oz-Gel/670597476
672,45025396,Anbesol Gel Maximum Strength 0.33 oz (Pack of 3),https://www.walmart.com/ip/Anbesol-Gel-Maximum-Strength-0-33-oz-Pack-of-3/45025396
673,50652731,"Crest Complete Multi-Benefit Fluoride Toothpaste, Whitening + Scope, Minty Fresh 0.85 oz (Pack of 2)",https://www.walmart.com/ip/Crest-Complete-Multi-Benefit-Fluoride-Toothpaste-Whitening-Scope-Minty-Fresh-0-85-oz-Pack-of-2/50652731
674,748958998,"2 Pack - Aquafresh Extreme Clean Pure Breath Action Fluoride Toothpaste, Fresh Mint 5.6 oz",https://www.walmart.com/ip/2-Pack-Aquafresh-Extreme-Clean-Pure-Breath-Action-Fluoride-Toothpaste-Fresh-Mint-5-6-oz/748958998
675,565005124,"2 Pack - Crest Sensitivity Complete Protection Toothpaste, Smooth Mint, 3.5 oz",https://www.walmart.com/ip/2-Pack-Crest-Sensitivity-Complete-Protection-Toothpaste-Smooth-Mint-3-5-oz/565005124
676,241875422,Curious George Cleanser Kit 2-Pack Toothbrush & Toothpaste Training Set Iodent,https://www.walmart.com/ip/Curious-George-Cleanser-Kit-2-Pack-Toothbrush-Toothpaste-Training-Set-Iodent/241875422
677,244630912,"SmartMouth 3-Pack of Premium Toothpaste, 6-Ounce Tubes",https://www.walmart.com/ip/SmartMouth-3-Pack-of-Premium-Toothpaste-6-Ounce-Tubes/244630912
678,848731970,"Jason Power Smile Whitening Toothpaste, Powerful Peppermint 6 oz (Pack of 6)",https://www.walmart.com/ip/Jason-Power-Smile-Whitening-Toothpaste-Powerful-Peppermint-6-oz-Pack-of-6/848731970
679,186556364,Crest Tartar Protection Toothpaste Whitening Cool Mint Paste 8.20 oz,https://www.walmart.com/ip/Crest-Tartar-Protection-Toothpaste-Whitening-Cool-Mint-Paste-8-20-oz/186556364
680,774834030,"Jason Sea Fresh Antiplaque & Strengthening Toothpaste, Deep Sea Spearmint 6 oz",https://www.walmart.com/ip/Jason-Sea-Fresh-Antiplaque-Strengthening-Toothpaste-Deep-Sea-Spearmint-6-oz/774834030
681,307962786,"Crest Pro-Health Stages, Disney Princess Toothpaste Bubble Gum 4.20 oz (Pack of 4)",https://www.walmart.com/ip/Crest-Pro-Health-Stages-Disney-Princess-Toothpaste-Bubble-Gum-4-20-oz-Pack-of-4/307962786
682,851939468,Stain Removal Whitening Toothpaste Fight Bleeding Gums Toothpaste,https://www.walmart.com/ip/Stain-Removal-Whitening-Toothpaste-Fight-Bleeding-Gums-Toothpaste/851939468
683,496832329,"Cleure Toothpaste - Flavor-Free, SLS & Fluoride-Free, Mint-Free",https://www.walmart.com/ip/Cleure-Toothpaste-Flavor-Free-SLS-Fluoride-Free-Mint-Free/496832329
684,47217448,"(2 Pack) Sensodyne Pronamel Fresh Wave Fluoride Toothpaste to Strengthen and Protect Enamel, 8 ounces Twinpack (4 oz)",https://www.walmart.com/ip/2-Pack-Sensodyne-Pronamel-Fresh-Wave-Fluoride-Toothpaste-to-Strengthen-and-Protect-Enamel-8-ounces-Twinpack-4-oz/47217448
685,48659707,Crest Toothpaste Gel Cool Mint 8.20 oz (Pack of 4),https://www.walmart.com/ip/Crest-Toothpaste-Gel-Cool-Mint-8-20-oz-Pack-of-4/48659707
686,174092706,"Colgate Optic White Toothpaste, Sparkling Mint (5 oz., 5 pk.)",https://www.walmart.com/ip/Colgate-Optic-White-Toothpaste-Sparkling-Mint-5-oz-5-pk/174092706
687,109368968,Colgate Baking Soda and Peroxide Whitening Toothpaste - 4 oz,https://www.walmart.com/ip/Colgate-Baking-Soda-and-Peroxide-Whitening-Toothpaste-4-oz/109368968
688,113408232,"Jason Power Smile Whitening Toothpaste, Powerful Peppermint 6 oz",https://www.walmart.com/ip/Jason-Power-Smile-Whitening-Toothpaste-Powerful-Peppermint-6-oz/113408232
689,45023523,Listerine Ultraclean Antiseptic Fresh Citrus 1500 mL (Pack of 2),https://www.walmart.com/ip/Listerine-Ultraclean-Antiseptic-Fresh-Citrus-1500-mL-Pack-of-2/45023523
690,52077648,"Marvis Aquatic Mint Toothpaste, 3.8 oz",https://www.walmart.com/ip/Marvis-Aquatic-Mint-Toothpaste-3-8-oz/52077648
691,44722157,Crest Toothpaste Gel Cool Mint 8.20 oz (Pack of 6),https://www.walmart.com/ip/Crest-Toothpaste-Gel-Cool-Mint-8-20-oz-Pack-of-6/44722157
692,137108322,"Kiss My Face Triple Action Toothpaste Fluoride Free 4.1 Ounce, Pack of 2",https://www.walmart.com/ip/Kiss-My-Face-Triple-Action-Toothpaste-Fluoride-Free-4-1-Ounce-Pack-of-2/137108322
693,26971588,"Tea Tree Therapy Natural Whitening Toothpaste With Tea Tree Oil, 3 Oz",https://www.walmart.com/ip/Tea-Tree-Therapy-Natural-Whitening-Toothpaste-With-Tea-Tree-Oil-3-Oz/26971588
694,164692829,"2 Pack - Sensodyne Repair & Protect Fluoride Toothpaste, Extra Fresh Toothpaste 3.4 oz",https://www.walmart.com/ip/2-Pack-Sensodyne-Repair-Protect-Fluoride-Toothpaste-Extra-Fresh-Toothpaste-3-4-oz/164692829
695,384632200,Colgate Sensitive Maximum Strength Whitening Toothpaste 6 oz (Pack of 2),https://www.walmart.com/ip/Colgate-Sensitive-Maximum-Strength-Whitening-Toothpaste-6-oz-Pack-of-2/384632200
696,135273141,Activated Charcoal Toothpaste Mint Heritage Store 5.1 oz Paste,https://www.walmart.com/ip/Activated-Charcoal-Toothpaste-Mint-Heritage-Store-5-1-oz-Paste/135273141
697,602839815,4 Pack Crest Pro Health Smooth Formula Toothpaste Clean Mint 3.3OZ Each,https://www.walmart.com/ip/4-Pack-Crest-Pro-Health-Smooth-Formula-Toothpaste-Clean-Mint-3-3OZ-Each/602839815
698,45024411,Crest Toothpaste Gel Cool Mint 6.40 oz (Pack of 2),https://www.walmart.com/ip/Crest-Toothpaste-Gel-Cool-Mint-6-40-oz-Pack-of-2/45024411
699,582662042,Opalescence Whitening Toothpaste Sensitivity Relief 4.7oz (1),https://www.walmart.com/ip/Opalescence-Whitening-Toothpaste-Sensitivity-Relief-4-7oz-1/582662042
700,161453561,Opalescence Whitening Toothpaste Sensitivity Relief 4.7oz (1),https://www.walmart.com/ip/Aquafresh-Extreme-Clean-Toothpaste-Whitening-Action-5-6oz-Each/161453561
701,182938838,3 Pk Orajel Toddler Training Toothpaste Paw Patrol Tooty Fruity Flavor 1.50oz Ea,https://www.walmart.com/ip/3-Pk-Orajel-Toddler-Training-Toothpaste-Paw-Patrol-Tooty-Fruity-Flavor-1-50oz-Ea/182938838
702,314546985,3 Tubes of Opalescence Whitening toothpaste 4.7oz,https://www.walmart.com/ip/3-Tubes-of-Opalescence-Whitening-toothpaste-4-7oz/314546985
703,44602489,Smart Mouth Whitening Toothpaste with Fluoride Fresh Mint 6 oz (Pack of 3),https://www.walmart.com/ip/Smart-Mouth-Whitening-Toothpaste-with-Fluoride-Fresh-Mint-6-oz-Pack-of-3/44602489
704,787846615,6 Pack Sensodyne Rapid Relief for Sensitive Teeth & Cavity Prevention 0.8 oz ea,https://www.walmart.com/ip/6-Pack-Sensodyne-Rapid-Relief-for-Sensitive-Teeth-Cavity-Prevention-0-8-oz-ea/787846615
705,457573584,"Sensodyne With Fluoride Rapid Relief Toothpaste, Mint, 3.4 Ounces Each",https://www.walmart.com/ip/Sensodyne-With-Fluoride-Rapid-Relief-Toothpaste-Mint-3-4-Ounces-Each/457573584
706,118319926,105g Activated Charcoal Whitening Charcoal Bamboo Toothpaste Charcoal All-purpose Teeth Toothpaste Black Tooth Paste,https://www.walmart.com/ip/105g-Activated-Charcoal-Whitening-Charcoal-Bamboo-Toothpaste-Charcoal-All-purpose-Teeth-Toothpaste-Black-Tooth-Paste/118319926
707,915264535,"2 Pack Crest Pro Health Advanced Toothpaste, Whitening Power 0.85 oz each",https://www.walmart.com/ip/2-Pack-Crest-Pro-Health-Advanced-Toothpaste-Whitening-Power-0-85-oz-each/915264535
708,859799171,Sanogyl Rose Toothpaste for Irritated Gum Care 75 Ml,https://www.walmart.com/ip/Sanogyl-Rose-Toothpaste-for-Irritated-Gum-Care-75-Ml/859799171
709,817711773,2 Pack Crest Multi-Benefit Whitening Fluoride Toothpaste Anticavity Cinnamon Gel,https://www.walmart.com/ip/2-Pack-Crest-Multi-Benefit-Whitening-Fluoride-Toothpaste-Anticavity-Cinnamon-Gel/817711773
710,45003251,Gly-Oxide Liquid 0.50 oz (Pack of 2),https://www.walmart.com/ip/Gly-Oxide-Liquid-0-50-oz-Pack-of-2/45003251
711,109642706,Email Diamant Red Toothpaste 75 ml,https://www.walmart.com/ip/Email-Diamant-Red-Toothpaste-75-ml/109642706
712,169737724,Nature's Answer - PerioBrite Natural Toothpaste Wintermint - 4 oz.,https://www.walmart.com/ip/Nature-s-Answer-PerioBrite-Natural-Toothpaste-Wintermint-4-oz/169737724
713,941971409,"Toms of Maine Fluoride-Free Natural Toddler Toothpaste, Mild Fruit, 2 Pack, 1.75 oz each",https://www.walmart.com/ip/Tom-s-of-Maine-Fluoride-Free-Natural-Toddler-Toothpaste-Mild-Fruit-2-Pack-1-75-oz-each/941971409
714,104711980,KABOER Cartoon Cute Multi-Function Automatic Toothpaste Machine Fun Animal Squeezing Toothpaste Cute Cartoon Toothpaste Squeezing Equipment Cleansing Cream Squeezer Roller,https://www.walmart.com/ip/Toothpaste-Cute-Cream-Cartoon-Machine-Squeezing-Equipment-Animal-Roller-Multi-Function-Squeezer-KABOER-Fun-Automatic-Cleansing/104711980
715,470459427,"Crest 3d White Whitening Therapy Charcoal Deep Clean Fluoride Toothpaste, Invigorating Mint 4 Count 4.1OZ Each",https://www.walmart.com/ip/Crest-3d-White-Whitening-Therapy-Charcoal-Deep-Clean-Fluoride-Toothpaste-Invigorating-Mint-4-Count-4-1OZ-Each/470459427
716,48653277,Kleenite Dental Cleanser Fresh Mint 9 oz (Pack of 4),https://www.walmart.com/ip/Kleenite-Dental-Cleanser-Fresh-Mint-9-oz-Pack-of-4/48653277
717,37426203,Xlear Spry Xylitol and Aloe Toothpaste Fluoride Free - Cinnamon 5 oz Paste,https://www.walmart.com/ip/Xlear-Spry-Xylitol-and-Aloe-Toothpaste-Fluoride-Free-Cinnamon-5-oz-Paste/37426203
718,45020072,Aquafresh Kids Toothpaste Bubble Mint Pump 4.60 oz (Pack of 2),https://www.walmart.com/ip/Aquafresh-Kids-Toothpaste-Bubble-Mint-Pump-4-60-oz-Pack-of-2/45020072
719,542422908,"Jason Simply Coconut Strengthening Toothpaste Coconut, Mint, 4.2 Ounce",https://www.walmart.com/ip/Jason-Simply-Coconut-Strengthening-Toothpaste-Coconut-Mint-4-2-Ounce/542422908
720,284827797,Sensodyne Complete Protection Toothpaste Extra Fresh 3.40oz Each,https://www.walmart.com/ip/Sensodyne-Complete-Protection-Toothpaste-Extra-Fresh-3-40oz-Each/284827797
721,308566463,"Toms of Maine Natural Toothpaste Rapid Relief Sensitive Fluoride Free Fresh Mint, 4 Oz, 6 Pack",https://www.walmart.com/ip/Toms-of-Maine-Natural-Toothpaste-Rapid-Relief-Sensitive-Fluoride-Free-Fresh-Mint-4-Oz-6-Pack/308566463
722,905902968,BALM Baby Teeth Paste All Natural Fluoride Free Kids Toothpaste with Xylitol GLASS Jar Made in USA (Fresh Mint) 2 fl oz,https://www.walmart.com/ip/BALM-Baby-Teeth-Paste-All-Natural-Fluoride-Free-Kids-Toothpaste-with-Xylitol-GLASS-Jar-Made-in-USA-Fresh-Mint-2-fl-oz/905902968
723,691986848,"Product Of Crest Pro Health, Toothpaste, Count 1 - Tooth Paste / Grab Varieties & Flavors",https://www.walmart.com/ip/Product-Of-Crest-Pro-Health-Toothpaste-Count-1-Tooth-Paste-Grab-Varieties-Flavors/691986848
724,810259739,Activated Charcoal Whitening Toothpaste Peppermint - 4 oz. by My Magic Mud (pack of 4),https://www.walmart.com/ip/Activated-Charcoal-Whitening-Toothpaste-Peppermint-4-oz-by-My-Magic-Mud-pack-of-4/810259739
725,176991034,Trader Joe's All Natural Anticavity Peppermint Toothpaste with Baking Soda and Fluoride 6oz (Pack of 2),https://www.walmart.com/ip/Trader-Joe-s-All-Natural-Anticavity-Peppermint-Toothpaste-with-Baking-Soda-and-Fluoride-6oz-Pack-of-2/176991034
726,323556448,3 x neem active toothpaste 125 gm,https://www.walmart.com/ip/3-x-neem-active-toothpaste-125-gm/323556448
727,223440990,2 Pack - Crest Whitening Plus Scope Toothpaste Minty Fresh Striped 2.70 oz,https://www.walmart.com/ip/2-Pack-Crest-Whitening-Plus-Scope-Toothpaste-Minty-Fresh-Striped-2-70-oz/223440990
728,650650808,Intensive Stain Removal Whitening Toothpaste Fight Bleeding Gums Care Toothpaste,https://www.walmart.com/ip/Intensive-Stain-Removal-Whitening-Toothpaste-Fight-Bleeding-Gums-Care-Toothpaste/650650808
729,640501103,"Coconut Shells Activated Carbon Teeth Whitening Organic Natural Bamboo Charcoal Toothpaste Powder Wash Your Teeth White New, Activated Charcoal for Teeth Whitening",https://www.walmart.com/ip/Toothpaste-Whitening-Organic-Coconut-Teeth-Shells-New-Natural-Carbon-Powder-Activated-White-Wash-Your-Bamboo-Charcoal/640501103
730,477324503,"Weleda Natural Dental Care Salt Toothpaste, 2.5 Oz, 6 Pack",https://www.walmart.com/ip/Weleda-Natural-Dental-Care-Salt-Toothpaste-2-5-Oz-6-Pack/477324503
731,394526073,"Baby Buddy Spry Tooth Gel 2oz Strawberry-Banana Flavor Xylitol Toothpaste for Babies, Infant, Kids 3 Months & Older, Dentist Recommended, Fluoride Free, Natural Ingredients, Safe If Swallowed",https://www.walmart.com/ip/Infant-Dentist-Safe-Natural-Fluoride-Older-2oz-Toothpaste-Ingredients-Spry-Recommended-Months-Baby-Flavor-Swallowed-Kids-Gel-Strawberry-Banana-Babies/394526073
732,495028597,"2 Pack Plus White The Coffee Drinkers Whitening Toothpaste, Cool Mint, 3.5 oz ea",https://www.walmart.com/ip/2-Pack-Plus-White-The-Coffee-Drinkers-Whitening-Toothpaste-Cool-Mint-3-5-oz-ea/495028597
733,111672371,Radius Organic Toothpaste for Kids - Coconut Banana 3 oz Paste,https://www.walmart.com/ip/Radius-Organic-Toothpaste-for-Kids-Coconut-Banana-3-oz-Paste/111672371
734,898536402,Viva Doria Fluoride Free Natural Mineralizing Toothpaste - Cinnamon (3 oz glass jar),https://www.walmart.com/ip/Viva-Doria-Fluoride-Free-Natural-Mineralizing-Toothpaste-Cinnamon-3-oz-glass-jar/898536402
735,48656808,GUM Dual-Action Tongue Cleaner 1 Each (Pack of 4),https://www.walmart.com/ip/GUM-Dual-Action-Tongue-Cleaner-1-Each-Pack-of-4/48656808
736,44590144,ACT Dry Mouth Soothing Mint Lozenges 18 ea (Pack of 3),https://www.walmart.com/ip/ACT-Dry-Mouth-Soothing-Mint-Lozenges-18-ea-Pack-of-3/44590144
737,179352395,5 Pack Ultra Brite Advanced Whitening All in One Mint Toothpaste 6.0 Oz Each,https://www.walmart.com/ip/5-Pack-Ultra-Brite-Advanced-Whitening-All-in-One-Mint-Toothpaste-6-0-Oz-Each/179352395
738,125376804,Pet King Brands Retail-Oratene Antiseptic Gel 1 Oz,https://www.walmart.com/ip/Pet-King-Brands-Retail-Oratene-Antiseptic-Gel-1-Oz/125376804
739,144255986,"2 Pack - Colgate Travel Size Toothpaste Triple Action, 2.5 oz",https://www.walmart.com/ip/2-Pack-Colgate-Travel-Size-Toothpaste-Triple-Action-2-5-oz/144255986
740,456249386,Crest Complete Extra Whitening w/ Scope Toothpaste 5 pack 8.2oz New In Box!!,https://www.walmart.com/ip/Crest-Complete-Extra-Whitening-w-Scope-Toothpaste-5-pack-8-2oz-New-In-Box/456249386
741,653825872,"6 Pack - Close-Up Toothpaste Freshening Gel, Ultra Cinnamon 8 oz",https://www.walmart.com/ip/6-Pack-Close-Up-Toothpaste-Freshening-Gel-Ultra-Cinnamon-8-oz/653825872
742,429877253,All Natural Activated Charcoal Toothpaste and Teeth Whitening with Coconut Charcoal and Essential Oil,https://www.walmart.com/ip/All-Natural-Activated-Charcoal-Toothpaste-and-Teeth-Whitening-with-Coconut-Charcoal-and-Essential-Oil/429877253
743,360199761,3 Pack Colgate Kids Fluoride Toothpaste Liquid Gel Watermelon Flavor 4.6 Oz Each,https://www.walmart.com/ip/3-Pack-Colgate-Kids-Fluoride-Toothpaste-Liquid-Gel-Watermelon-Flavor-4-6-Oz-Each/360199761
744,44603796,Plus White Smokers' Whitening Toothpaste 3.50 oz (Pack of 3),https://www.walmart.com/ip/Plus-White-Smokers-Whitening-Toothpaste-3-50-oz-Pack-of-3/44603796
745,925240117,5 Pack Crest Trial & Travel Size Toothpaste + Toothbrush Kit 0.85 Ounce Tube,https://www.walmart.com/ip/5-Pack-Crest-Trial-Travel-Size-Toothpaste-Toothbrush-Kit-0-85-Ounce-Tube/925240117
746,935053055,"Viva Doria Natural Fluoride Free Tooth Powder, Refreshes mouth, Freshens Breath, Keeps Teeth and Gum Healthy, Mint Flavor, 10 oz",https://www.walmart.com/ip/Viva-Doria-Natural-Fluoride-Free-Tooth-Powder-Refreshes-mouth-Freshens-Breath-Keeps-Teeth-and-Gum-Healthy-Mint-Flavor-10-oz/935053055
747,48654071,"REACH Dentotape Waxed Tape, Unflavored 100 Yards (Pack of 4)",https://www.walmart.com/ip/REACH-Dentotape-Waxed-Tape-Unflavored-100-Yards-Pack-of-4/48654071
748,740560278,"6 Pack - Colgate Travel Size Toothpaste Triple Action, 2.5 oz",https://www.walmart.com/ip/6-Pack-Colgate-Travel-Size-Toothpaste-Triple-Action-2-5-oz/740560278
749,339172837,Toothpaste Dispenser 3-Pack,https://www.walmart.com/ip/Toothpaste-Dispenser-3-Pack/339172837
750,300025201,"Desert Essence Natural Tea Tree Oil Toothpaste, Mint 6.25 oz (Pack of 4)",https://www.walmart.com/ip/Desert-Essence-Natural-Tea-Tree-Oil-Toothpaste-Mint-6-25-oz-Pack-of-4/300025201
751,429873236,Colgate Toothpaste  Cavity Protection Regular Flavor 1 oz. Tube Pack of 12,https://www.walmart.com/ip/Colgate-Toothpaste-Cavity-Protection-Regular-Flavor-1-oz-Tube-Pack-of-12/429873236
752,675068431,"Tom's of Maine Tartar Control Plus Whitening Paste, Spearmint 5.5oz Each",https://www.walmart.com/ip/Tom-s-of-Maine-Tartar-Control-Plus-Whitening-Paste-Spearmint-5-5oz-Each/675068431
753,325276844,Home Essentials Oral Care Set Crest Toothpaste 2 Colgate Toothbrushes,https://www.walmart.com/ip/Home-Essentials-Oral-Care-Set-Crest-Toothpaste-2-Colgate-Toothbrushes/325276844
754,50651900,"Burt's Bees Lip Shimmer, Rhubarb 0.09 oz (Pack of 2)",https://www.walmart.com/ip/Burt-s-Bees-Lip-Shimmer-Rhubarb-0-09-oz-Pack-of-2/50651900
755,48082950,"GUM Proxabrush Go-Betweens Cleaners, Ultra Tight 8 ea (Pack of 6)",https://www.walmart.com/ip/GUM-Proxabrush-Go-Betweens-Cleaners-Ultra-Tight-8-ea-Pack-of-6/48082950
756,48088843,"GUM Proxabrush Go-Betweens Cleaners, Ultra Tight 8 ea (Pack of 3)",https://www.walmart.com/ip/GUM-Proxabrush-Go-Betweens-Cleaners-Ultra-Tight-8-ea-Pack-of-3/48088843
757,809004106,"Jason Power Smile Whitening Toothpaste, Powerful Peppermint 6 oz (Pack of 4)",https://www.walmart.com/ip/Jason-Power-Smile-Whitening-Toothpaste-Powerful-Peppermint-6-oz-Pack-of-4/809004106
758,307066651,"Sensodyne Fresh Impact Toothpaste for Sensitive Teeth, 4 Ounce",https://www.walmart.com/ip/Sensodyne-Fresh-Impact-Toothpaste-for-Sensitive-Teeth-4-Ounce/307066651
759,508878219,Crest Complete Plus Scope Fluoride Toothpaste Minty Fresh Gel 4.6oz Each,https://www.walmart.com/ip/Crest-Complete-Plus-Scope-Fluoride-Toothpaste-Minty-Fresh-Gel-4-6oz-Each/508878219
760,133131516,3 Tubes of Opalescence Whitening toothpaste 4.7oz,https://www.walmart.com/ip/3-Tubes-of-Opalescence-Whitening-toothpaste-4-7oz/133131516
761,45103542,"Crest 3D White Brilliance Advanced Whitening Technology Toothpaste, Mesmerizing Mint, 4.1 oz",https://www.walmart.com/ip/Crest-3D-White-Brilliance-Advanced-Whitening-Technology-Toothpaste-Mesmerizing-Mint-4-1-oz/45103542
762,368030016,"4 Pack - Aim Multi-Benefit Cavity Protection Gel Toothpaste, Ultra Mint 5.50 oz",https://www.walmart.com/ip/4-Pack-Aim-Multi-Benefit-Cavity-Protection-Gel-Toothpaste-Ultra-Mint-5-50-oz/368030016
763,586699229,2 Pack - Orajel Toddler Training Toothpaste Fruit Splash 1.50 oz,https://www.walmart.com/ip/2-Pack-Orajel-Toddler-Training-Toothpaste-Fruit-Splash-1-50-oz/586699229
764,119776798,"My Magic Mud Activated Charcoal Fluoride Free Whitening Toothpaste, Wintergreen, 4 Oz",https://www.walmart.com/ip/My-Magic-Mud-Activated-Charcoal-Fluoride-Free-Whitening-Toothpaste-Wintergreen-4-Oz/119776798
765,474228205,"Burt's Bees Enamel Care Mountain Mint Toothpaste with Fluoride (4.7 oz., 4 pack.)",https://www.walmart.com/ip/Burt-s-Bees-Enamel-Care-Mountain-Mint-Toothpaste-with-Fluoride-4-7-oz-4-pack/474228205
766,26960935,"Desert Essence Natural Tea Tree Oil And Neem Fluoride-Free Toothpaste, Wintergreen, 6.25 Oz",https://www.walmart.com/ip/Desert-Essence-Natural-Tea-Tree-Oil-And-Neem-Fluoride-Free-Toothpaste-Wintergreen-6-25-Oz/26960935
767,985152352,Colgate Total Whitening Toothpaste 4pk (7.8oz) New In Box!!,https://www.walmart.com/ip/Colgate-Total-Whitening-Toothpaste-4pk-7-8oz-New-In-Box/985152352
768,44641173,Kank-A Soft Brush Tooth/Mouth Pain Gel Professional Strength 0.07 oz (Pack of 2),https://www.walmart.com/ip/Kank-A-Soft-Brush-Tooth-Mouth-Pain-Gel-Professional-Strength-0-07-oz-Pack-of-2/44641173
769,136245777,"3 Pack Sensodyne Pronamel Toothpaste Fresh Breath Protects from Acids, 4 oz Each",https://www.walmart.com/ip/3-Pack-Sensodyne-Pronamel-Toothpaste-Fresh-Breath-Protects-from-Acids-4-oz-Each/136245777
770,36297243,"Tom's Of Maine Natural Anti-Plaque Tarter Control Plus Whitening Toothpaste, 1 Oz",https://www.walmart.com/ip/Tom-s-Of-Maine-Natural-Anti-Plaque-Tarter-Control-Plus-Whitening-Toothpaste-1-Oz/36297243
771,174085280,C.E.T. Toothpaste [Vanilla Mint flavor] (70 g),https://www.walmart.com/ip/C-E-T-Toothpaste-Vanilla-Mint-flavor-70-g/174085280
772,117455625,"Crest 3D White Vivid Fluoride Anticavity Toothpaste, Radiant Mint  0.85 oz",https://www.walmart.com/ip/Crest-3D-White-Vivid-Fluoride-Anticavity-Toothpaste-Radiant-Mint-0-85-oz/117455625
773,940485291,"Sensodyne Pronamel Toothpaste Fresh Breath , Protects from Acids - 4 oz",https://www.walmart.com/ip/Sensodyne-Pronamel-Toothpaste-Fresh-Breath-Protects-from-Acids-4-oz/940485291
774,905855564,"3 Pack - ACT Kids Fluoride Toothpaste, Bubblegum Blowout 4.6 oz",https://www.walmart.com/ip/3-Pack-ACT-Kids-Fluoride-Toothpaste-Bubblegum-Blowout-4-6-oz/905855564
775,569483454,V-WHITE Toothpaste Foam 60ml Deep Cleaning Teeth Whitening Toothpaste Liquid Natural Mouth Wash Water,https://www.walmart.com/ip/V-WHITE-Toothpaste-Foam-60ml-Deep-Cleaning-Teeth-Whitening-Toothpaste-Liquid-Natural-Mouth-Wash-Water/569483454
776,28932668,Heritage Products Ipsab Tooth Powder Peppermint 4 oz Pwdr,https://www.walmart.com/ip/Heritage-Products-Ipsab-Tooth-Powder-Peppermint-4-oz-Pwdr/28932668
777,26965744,Tom's of Maine Peppermint Whole Care Toothpaste 4.7 oz Paste,https://www.walmart.com/ip/Tom-s-of-Maine-Peppermint-Whole-Care-Toothpaste-4-7-oz-Paste/26965744
778,548484707,"Premier 9007280 Enamelon Fluoride Toothpaste, 122 G,- Mint Breeze (Pack Of 1)",https://www.walmart.com/ip/Premier-9007280-Enamelon-Fluoride-Toothpaste-122-G-Mint-Breeze-Pack-Of-1/548484707
779,897997996,"2 Pack - Luster Premium White White Deep Stain Eraser Daily Toothpaste Excite-Mint, 4 oz",https://www.walmart.com/ip/2-Pack-Luster-Premium-White-White-Deep-Stain-Eraser-Daily-Toothpaste-Excite-Mint-4-oz/897997996
780,416712499,Opalescence Whitening Toothpaste Sensitivity Relief 4.7oz (3 pack),https://www.walmart.com/ip/Opalescence-Whitening-Toothpaste-Sensitivity-Relief-4-7oz-3-pack/416712499
781,681771613,"Squigle - Squigle Toothpaste ,Peppermint,4 ounce (Pack of 2)",https://www.walmart.com/ip/Squigle-Squigle-Toothpaste-Peppermint-4-ounce-Pack-of-2/681771613
782,543419265,"Product of Arm & Hammer AdvanceWhite Extreme Whitening Toothpaste, 3 pk./7.2 oz. - Toothpaste [Bulk Savings]",https://www.walmart.com/ip/Product-of-Arm-Hammer-AdvanceWhite-Extreme-Whitening-Toothpaste-3-pk-7-2-oz-Toothpaste-Bulk-Savings/543419265
783,49086672,"Christopher's Original Formulas Herbal Tooth Powder, 2 Oz",https://www.walmart.com/ip/Christopher-s-Original-Formulas-Herbal-Tooth-Powder-2-Oz/49086672
784,355295711,Thomas The Train Manual Toothbrush Gift Set,https://www.walmart.com/ip/Thomas-The-Train-Manual-Toothbrush-Gift-Set/355295711
785,726338909,Schmidt's Naturally Flavored Kids Toothpaste Watermelon + Strawberry 4.7 OZ,https://www.walmart.com/ip/Schmidt-s-Naturally-Flavored-Kids-Toothpaste-Watermelon-Strawberry-4-7-OZ/726338909
786,146939219,Toothbrush Toothpaste Kit Travel Set Crest .85 oz Holder 3 Piece Set Compact New,https://www.walmart.com/ip/Toothbrush-Toothpaste-Kit-Travel-Set-Crest-85-oz-Holder-3-Piece-Set-Compact-New/146939219
787,466691597,Crest Pro Health Original Clean Mint Toothpaste 5.1 Ounce Pack of 2,https://www.walmart.com/ip/Crest-Pro-Health-Original-Clean-Mint-Toothpaste-5-1-Ounce-Pack-of-2/466691597
788,789684247,"Hello Oral Care Kids Fluoride Free Toothpaste Watermelon, 4.2 Oz",https://www.walmart.com/ip/Hello-Oral-Care-Kids-Fluoride-Free-Toothpaste-Watermelon-4-2-Oz/789684247
789,26957159,"Epic Dental Xylitol Toothpaste, Spearmint, 4.9 Oz",https://www.walmart.com/ip/Epic-Dental-Xylitol-Toothpaste-Spearmint-4-9-Oz/26957159
790,815847716,"(2 pack) Crest Tartar Control Toothpaste, 6.4 oz",https://www.walmart.com/ip/2-pack-Crest-Tartar-Control-Toothpaste-6-4-oz/815847716
