,Unnamed: 0,active_ingredients,inactive_ingredients,name,price,active_smiles,inactive_smiles,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,RingCount,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_COO,fr_Ar_N,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_aldehyde,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_azo,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_halogen,fr_hdrzone,fr_phos_acid,fr_pyridine,fr_sulfonamd,fr_unbrch_alkane,fr_NH1,fr_Ndealkylation1,fr_quatN,fr_alkyl_halide,NumAliphaticCarbocycles,fr_Ar_NH,fr_Nhpyrrole,fr_epoxide,NumSaturatedCarbocycles,fr_Ar_OH,fr_ketone,fr_ketone_Topliss,fr_nitrile,fr_phenol,fr_phenol_noOrthoHbond,fr_urea,fr_Ndealkylation2,fr_methoxy,fr_lactone,fr_sulfide,fr_NH2,fr_para_hydroxylation,fr_Imine,fr_guanido,fr_phos_ester,fr_ArN,fr_furan,fr_hdrzine,fr_nitro,fr_priamide,fr_imidazole,fr_N_O,fr_imide,fr_sulfone,fr_SH,fr_thiocyan,fr_nitroso
441,73,"['calcium carbonate', 'glycerin', 'water', 'xylitol', 'hydrated silica', 'sodium lauryl sarcosinate', 'zinc citrate', 'carrageenan', 'sodium bicarbonate', 'mentha piperita peppermint oil']",[],"Equate Beauty Antiplaque & Whitening Toothpaste, Peppermint, 5.5 Oz Tube",$2.88 ,"['C(=O)([O-])[O-].[Ca+2]', 'C(C(CO)O)O', 'O', 'C(C(C(C(CO)O)O)O)O', 'O.[O-2].[O-2].[Si+4]', 'CCCCCCCCCCCCN(C)CC(=O)[O-].[Na+]', 'C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Zn+2].[Zn+2].[Zn+2]', 'CCC(=O)C1=C(C(=C(C=C1)F)C2CC2NC(=O)NC3=NC=C(C=C3)C#N)O.CC(=O)[O-].CC(=O)[O-].[Zn+2]', 'C(=O)(O)[O-].[Na+]', 'mentha piperita peppermint oil']",[],115,18,46,0,1,1,1,2,39,14,55,0,34,0,1,622,3,9,10,8,0,1,9,13,13,12,3,0,0,2,1,0,0,1,0,0,0,1,0,0,1,0,8,2,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,74,['stannous fluoride'],"[' glycerin', 'peg-8', 'hydrated silica', 'pentasodium triphosphate', 'sodium lauryl sulfate', 'flavor', 'titanium dioxide', 'polyacrylic acid', 'cocamidopropyl betaine', 'sodium saccharin']","Sensodyne Rapid Relief Sensitive Toothpaste, Extra Fresh- 3.4 Ounces",$5.72 ,['F[Sn]F'],"['C(C(CO)O)O', 'peg-8', 'O.[O-2].[O-2].[Si+4]', '[O-]P(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+].[Na+]', 'CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]', 'flavor', 'O=[Ti]=O', 'C=CC(=O)O', 'CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]', 'C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]']",94,7,33,1,1,1,0,1,26,5,50,2,35,0,0,512,2,2,3,3,0,0,2,2,4,3,2,0,0,2,0,0,0,1,1,0,0,2,0,3,0,1,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,75,"['potassium nitrate', 'sodium fluoride']","[' water', 'hydrated silica', 'sorbitol', 'glycerin', 'pentasodium triphosphate', 'peg-8', 'flavor', 'titanium dioxide', 'cocamidopropyl betaine', 'sodium methyl cocoyl taurate', 'xanthan gum', 'sodium hydroxide', 'sodium saccharin', 'sucralose']",Sensodyne Full Protection Teeth Whitening Sensitive Toothpaste - 4 Ounces,$5.72 ,"['[N+](=O)([O-])[O-].[K+]', '[F-].[Na+]']","['O', 'O.[O-2].[O-2].[Si+4]', 'C(C(C(C(C(CO)O)O)O)O)O', 'C(C(CO)O)O', '[O-]P(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+].[Na+]', 'peg-8', 'flavor', 'O=[Ti]=O', 'CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]', 'sodium methyl cocoyl taurate', 'xanthan gum', '[OH-].[Na+]', 'C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]', 'C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O']",113,20,47,3,3,1,0,1,39,15,66,0,32,2,2,620,4,1,14,14,0,0,1,1,3,3,3,0,0,2,0,0,0,1,1,0,3,4,0,3,0,1,8,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,76,"['potassium nitrate ? sodium fluoride', 'in water', 'sorbitol', 'hydrated silica', 'glycerin', 'peg', 'sodium lactate', 'cocamidopropyl betaine', 'titanium dioxide', 'xanthan gum', 'sodium saccharin', 'pvm/ma copolymer', 'sodium hydroxide']",[],Sensodyne Pronamel Intensive Enamel Repair Whitening Arctic Breeze Toothpaste 3.4 Oz,$5.92 ,"['potassium nitrate ? sodium fluoride', 'in water', 'C(C(C(C(C(CO)O)O)O)O)O', 'O.[O-2].[O-2].[Si+4]', 'C(C(CO)O)O', 'C(CO)O', 'CC(C(=O)[O-])O.[Na+]', 'CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]', 'O=[Ti]=O', 'xanthan gum', 'C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]', 'COC=C.C1=CC(=O)OC1=O', '[OH-].[Na+]']",[],86,16,33,2,2,1,0,1,27,13,39,0,26,0,0,486,3,2,12,12,0,0,2,2,6,6,2,0,0,2,0,0,0,1,1,2,2,0,0,0,0,1,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,77,['sodium monofluorophosphate '],"[' propylene glycol', 'calcium pyrophosphate', 'pvp', 'peg/ppg-116/66 copolymer', 'hydrogen peroxide', 'flavor', 'sodium lauryl sulfate', 'tetrasodium pyrophosphate', 'sodium saccharin', 'disodium pyrophosphate', 'silica', 'sucralose', 'bht']","Colgate Optic White Renewal Whitening Toothpaste, Enamel Strength, 3 oz, 2 Pack",$11.96 ,['[O-]P(=O)([O-])F.[Na+].[Na+]'],"['CC(CO)O', '[O-]P(=O)([O-])OP(=O)([O-])[O-].[Ca+2].[Ca+2]', 'C=CN1CCCC1=O', 'peg/ppg-116/66 copolymer', 'OO', 'flavor', 'CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]', '[O-]P(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+]', 'C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]', 'disodium pyrophosphate', 'O=[Si]=O', 'C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O', 'CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C']",119,10,42,4,4,2,0,2,40,10,64,0,23,3,3,642,6,0,7,7,0,0,0,0,2,2,2,0,0,2,0,1,0,2,1,0,3,4,0,4,0,1,9,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,78,['stannous fluoride '],"[' water', 'sorbitol', 'hydrated silica', 'sodium lauryl sulfate', 'carrageenan', 'sodium gluconate', 'flavor', 'stannous chloride', 'xanthan gum', 'cocamidopropyl betaine', 'zinc citrate', 'sodium hydroxide', 'sodium saccharin', 'sucralose', 'titanium dioxide']","Crest Pro Health Gum and Sensitivity Sensitive Toothpaste, 4.1 oz",$6.97 ,['F[Sn]F'],"['O', 'C(C(C(C(C(CO)O)O)O)O)O', 'O.[O-2].[O-2].[Si+4]', 'CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]', 'CCC(=O)C1=C(C(=C(C=C1)F)C2CC2NC(=O)NC3=NC=C(C=C3)C#N)O.CC(=O)[O-].CC(=O)[O-].[Zn+2]', 'C(C(C(C(C(C(=O)[O-])O)O)O)O)O.[Na+]', 'flavor', 'Cl[Sn]Cl', 'xanthan gum', 'CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]', 'C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Zn+2].[Zn+2].[Zn+2]', '[OH-].[Na+]', 'C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]', 'C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O', 'O=[Ti]=O']",185,27,66,3,4,2,1,3,57,22,88,4,58,2,3,1022,7,10,18,16,0,1,10,10,14,14,4,0,0,4,1,0,0,2,1,0,3,8,0,0,1,1,17,3,1,1,3,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,79,['stannous fluoride '],"[' glycerin', 'hydrated silica', 'sodium hexametaphosphate', 'propylene glycol', 'peg-6', 'water', 'zinc lactate', 'trisodium phosphate', 'flavor', 'sodium lauryl sulfate', 'sodium gluconate', 'carrageenan', 'sodium saccharin', 'xanthan gum', 'blue 1']","Crest Pro Health Advanced Deep Clean Mint Toothpaste, 5.1 oz, 2 Pack",$6.97 ,['F[Sn]F'],"['C(C(CO)O)O', 'O.[O-2].[O-2].[Si+4]', 'sodium hexametaphosphate', 'CC(CO)O', 'C(COCCOCCOCCOCCOCCO)O', 'O', 'CC(C(=O)[O-])O.CC(C(=O)[O-])O.[Zn+2]', '[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+]', 'flavor', 'CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]', 'C(C(C(C(C(C(=O)[O-])O)O)O)O)O.[Na+]', 'CCC(=O)C1=C(C(=C(C=C1)F)C2CC2NC(=O)NC3=NC=C(C=C3)C#N)O.CC(=O)[O-].CC(=O)[O-].[Zn+2]', 'C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]', 'xanthan gum', 'blue 1']",140,21,52,1,2,2,1,3,45,17,68,2,43,0,1,770,5,5,14,14,0,1,5,5,8,8,3,0,0,3,1,0,0,2,1,0,5,3,0,1,1,1,23,2,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,80,['sodium monofluorophosphate '],"[' glycerin', 'water', 'calcium carbonate', 'hydrated silica', 'natural flavor (strawberry juice and other natural flavor)', 'carrageenan', 'sodium lauryl sulfate']","Tom's of Maine Children's Silly Strawberry Anticavity Natural Toothpaste, 4.2oz",$3.44 ,['[O-]P(=O)([O-])F.[Na+].[Na+]'],"['C(C(CO)O)O', 'O', 'C(=O)([O-])[O-].[Ca+2]', 'O.[O-2].[O-2].[Si+4]', 'natural flavor (strawberry juice and other natural flavor)', 'CCC(=O)C1=C(C(=C(C=C1)F)C2CC2NC(=O)NC3=NC=C(C=C3)C#N)O.CC(=O)[O-].CC(=O)[O-].[Zn+2]', 'CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]']",77,10,28,0,1,1,1,2,22,6,38,0,19,0,1,416,3,2,3,3,0,1,2,4,5,5,2,0,0,2,1,0,0,1,0,0,0,2,0,0,1,0,9,2,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,81,['sodium monofluorophosphate '],"[' glycerin', 'water', 'calcium carbonate', 'hydrated silica', 'natural flavor (strawberry juice and other natural flavor)', 'carrageenan', 'sodium lauryl sulfate']","Tom's of Maine Children's Silly Strawberry Anticavity Natural Toothpaste, 4.2oz",$3.44 ,['[O-]P(=O)([O-])F.[Na+].[Na+]'],"['C(C(CO)O)O', 'O', 'C(=O)([O-])[O-].[Ca+2]', 'O.[O-2].[O-2].[Si+4]', 'natural flavor (strawberry juice and other natural flavor)', 'CCC(=O)C1=C(C(=C(C=C1)F)C2CC2NC(=O)NC3=NC=C(C=C3)C#N)O.CC(=O)[O-].CC(=O)[O-].[Zn+2]', 'CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]']",77,10,28,0,1,1,1,2,22,6,38,0,19,0,1,416,3,2,3,3,0,1,2,4,5,5,2,0,0,2,1,0,0,1,0,0,0,2,0,0,1,0,9,2,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,82,['stannous fluoride '],"[' water', 'sorbitol', 'hydrated silica', 'glycerin', 'peg-12', 'tetrasodium pyrophosphate', 'sodium lauryl sulfate', 'flavor', 'microcrystalline cellulose', 'sodium citrate', 'zinc phosphate', 'cellulose gum', 'sodium saccharin', 'cocamidopropyl betaine', 'propylene glycol', 'xanthan gum', 'citric acid', 'sucralose', 'titanium dioxide', 'blue 1']","Colgate Total Whitening Toothpaste Gel with Fluoride, Multi Benefit Toothpaste with Sensitivity Relief, 4.8 Oz, 3 Ct",$7.01 ,['F[Sn]F'],"['O', 'C(C(C(C(C(CO)O)O)O)O)O', 'O.[O-2].[O-2].[Si+4]', 'C(C(CO)O)O', 'peg-12', '[O-]P(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+]', 'CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]', 'flavor', 'microcrystalline cellulose', 'C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Na+].[Na+].[Na+]', '[O-]P(=O)([O-])[O-].[O-]P(=O)([O-])[O-].[Zn+2].[Zn+2].[Zn+2]', 'CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]', 'C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]', 'CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]', 'CC(CO)O', 'xanthan gum', 'C(C(=O)O)C(CC(=O)O)(C(=O)O)O', 'C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O', 'O=[Ti]=O', 'blue 1']",184,32,75,3,3,1,0,1,64,28,102,3,58,2,2,1019,4,8,23,21,0,0,8,8,11,7,2,1,0,2,0,0,0,1,1,0,3,5,0,4,0,1,17,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,83,"['sodium fluoride in water', 'hydrated sillica', 'chlorine dioxide', 'sodium lauroyl sarcosinate', 'disodium hydrogen phosphate', 'cellulose gum', 'titanium dioxide', 'preppermint oil', 'sodium dilhydrogen phosphate', 'sucralose', 'menthol crystals']",[],"CloSYS Fluoride Toothpaste, 3.4 Ounce, Gentle Mint, Whitening, Sulfate Free, Travel Size, TSA Compliant (1C-34-24F)",$6.83 ,"['sodium fluoride in water', 'hydrated sillica', 'O=Cl=O', 'CCCCCCCCCCCC(=O)N(C)CC(=O)[O-].[Na+]', 'OP(=O)([O-])[O-].[Na+].[Na+]', 'CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]', 'O=[Ti]=O', 'preppermint oil', 'sodium dilhydrogen phosphate', 'C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O', 'CC1CCC(C(C1)O)C(C)C']",[],84,13,29,2,3,0,0,0,26,13,39,1,23,2,3,479,3,2,11,11,0,0,2,2,4,3,1,1,0,1,0,0,0,0,0,0,3,4,0,1,0,0,7,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,84,['stannous fluoride '],"[' water', 'sorbitol', 'hydrated silica', 'sodium lauryl sulfate', 'sodium gluconate', 'carrageenan', 'flavor', 'sodium citrate', 'xanthan gum', 'zinc citrate', 'stannous chloride', 'sodium saccharin', 'sodium hydroxide', 'charcoal powder', 'sucralose']","Crest Pro Health Gum Detoxify Charcoal Toothpaste, Soft Mint, 4.1 oz",$6.97 ,['F[Sn]F'],"['O', 'C(C(C(C(C(CO)O)O)O)O)O', 'O.[O-2].[O-2].[Si+4]', 'CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]', 'C(C(C(C(C(C(=O)[O-])O)O)O)O)O.[Na+]', 'CCC(=O)C1=C(C(=C(C=C1)F)C2CC2NC(=O)NC3=NC=C(C=C3)C#N)O.CC(=O)[O-].CC(=O)[O-].[Zn+2]', 'flavor', 'C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Na+].[Na+].[Na+]', 'xanthan gum', 'C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Zn+2].[Zn+2].[Zn+2]', 'Cl[Sn]Cl', 'C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]', '[OH-].[Na+]', 'charcoal powder', 'C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O']",174,27,66,3,4,2,1,3,59,22,90,4,47,2,3,938,7,12,19,16,0,1,12,12,15,15,3,0,0,3,1,0,0,2,1,0,3,8,0,0,1,1,9,2,0,0,3,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,85,['sodium fluoride '],"[' glycerin', 'hydrated silica', 'water', 'propylene glycol', 'sodium bicarbonate', 'tetrasodium pyrophosphate', 'sorbitol', 'peg-12', 'flavor', 'sodium hydroxide', 'sodium lauryl sulfate', 'sodium saccharin', 'poloxamer 407', 'xanthan gum', 'cellulose gum', 'calcium peroxide', 'titanium dioxide', 'blue 1']","Crest Cavity Protection Toothpaste, Whitening Baking Soda, 5.7 oz",$1.96 ,['[F-].[Na+]'],"['C(C(CO)O)O', 'O.[O-2].[O-2].[Si+4]', 'O', 'CC(CO)O', 'C(=O)(O)[O-].[Na+]', '[O-]P(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+]', 'C(C(C(C(C(CO)O)O)O)O)O', 'peg-12', 'flavor', '[OH-].[Na+]', 'CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]', 'C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]', 'CC1CO1.C1CO1', 'xanthan gum', 'CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]', '[O-][O-].[Ca+2]', 'O=[Ti]=O', 'blue 1']",111,23,48,3,3,1,0,1,41,18,66,1,27,2,2,607,4,1,16,16,0,0,1,3,4,2,1,1,0,1,0,0,0,1,1,0,2,1,0,2,0,1,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,86,['sodium fluoride '],"[' glycerin', 'hydrated silica', 'water', 'propylene glycol', 'sodium bicarbonate', 'tetrasodium pyrophosphate', 'sorbitol', 'peg-12', 'flavor', 'sodium hydroxide', 'sodium lauryl sulfate', 'sodium saccharin', 'poloxamer 407', 'xanthan gum', 'cellulose gum', 'calcium peroxide', 'titanium dioxide', 'blue 1']","Crest Cavity Protection Toothpaste, Whitening Baking Soda, 2.4 oz",$1.96 ,['[F-].[Na+]'],"['C(C(CO)O)O', 'O.[O-2].[O-2].[Si+4]', 'O', 'CC(CO)O', 'C(=O)(O)[O-].[Na+]', '[O-]P(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+]', 'C(C(C(C(C(CO)O)O)O)O)O', 'peg-12', 'flavor', '[OH-].[Na+]', 'CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]', 'C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]', 'CC1CO1.C1CO1', 'xanthan gum', 'CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]', '[O-][O-].[Ca+2]', 'O=[Ti]=O', 'blue 1']",111,23,48,3,3,1,0,1,41,18,66,1,27,2,2,607,4,1,16,16,0,0,1,3,4,2,1,1,0,1,0,0,0,1,1,0,2,1,0,2,0,1,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,87,['stannous fluoride '],"['water', 'sorbitol', 'hydrated silica', 'sodium lauryl sulfate', 'carrageenan', 'sodium gluconate', 'flavor', 'xanthan gum', 'zinc citrate', 'stannous chloride', 'sodium hydroxide', 'sodium saccharin', 'sucralose', 'titanium dioxide', 'blue 1']","Crest Pro Health Smooth Formula Toothpaste, Clean Mint Paste, 4.6 oz",$2.97 ,['F[Sn]F'],"['water', 'sorbitol', 'hydrated silica', 'sodium lauryl sulfate', 'carrageenan', 'sodium gluconate', 'flavor', 'xanthan gum', 'zinc citrate', 'stannous chloride', 'sodium hydroxide', 'sodium saccharin', 'sucralose', 'titanium dioxide', 'blue 1']",3,0,0,0,0,0,0,0,0,0,3,2,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,88,['sodium fluoride '],"[' sorbitol', 'water', 'hydrated silica', 'sodium lauryl sulfate', 'trisodium phosphate', 'cellulose gum', 'flavor', 'sodium phosphate', 'sodium saccharin', 'carbomer', 'red 28']","Crest Kids Disney Princess Toothpaste, Cavity Protection, 4.2 oz",$2.50 ,['[F-].[Na+]'],"['C(C(C(C(C(CO)O)O)O)O)O', 'O', 'O.[O-2].[O-2].[Si+4]', 'CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]', '[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+]', 'CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]', 'flavor', '[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+]', 'C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]', 'C=CC(=O)O', 'red 28']",88,17,36,1,1,1,0,1,29,13,52,1,23,0,0,469,2,2,11,11,0,0,2,2,4,2,1,1,0,1,0,0,0,1,1,0,0,1,0,2,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,89,['sodium fluoride '],"[' water', 'sorbitol', 'hydrated silica', 'disodium pyrophosphate', 'sodium lauryl sulfate', 'sodium hydroxide', 'flavor', 'cellulose gum', 'sodium saccharin', 'melaleuca alternifolia (tea tree) leaf oil', 'carbomer', 'charcoal powder', 'sucralose', 'polysorbate 80', 'mica', 'titanium dioxide']","Crest 3D Whitening Therapy Charcoal Toothpaste, Tea Tree Oil, 4.1 oz",$6.97 ,['[F-].[Na+]'],"['O', 'C(C(C(C(C(CO)O)O)O)O)O', 'O.[O-2].[O-2].[Si+4]', 'disodium pyrophosphate', 'CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]', '[OH-].[Na+]', 'flavor', 'CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]', 'C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]', 'melaleuca alternifolia (tea tree) leaf oil', 'C=CC(=O)O', 'charcoal powder', 'C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O', 'CCCCCCCCC=CCCCCCCCC(=O)OCCOCC(C1C(CC(O1)OCCO)OCCO)OCCO', '[O-2].O=[Al]O[Al]=O.O=[Si]=O.[K+].[K+]', 'O=[Ti]=O']",153,26,55,4,4,1,0,1,47,21,73,1,60,3,3,861,5,2,19,19,0,0,2,2,5,3,1,1,2,1,0,0,0,1,1,1,9,4,0,0,0,1,21,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,90,"['sodium fluoride ', 'glycerin', 'hydrated silica', 'sodium hexametaphosphate', 'water', 'peg', 'trisodium phosphate', 'sodium lauryl sulfate', 'carrageenan', 'cocamidopropyl betaine', 'sodium saccharin', 'xanthan gum', 'sucralose', 'mica', 'titanium dioxide']",[],"Crest 3D White Whitening Therapy Fluoride Toothpaste, Enamel, 4.1 oz",$6.99 ,"['[F-].[Na+]', 'C(C(CO)O)O', 'O.[O-2].[O-2].[Si+4]', 'sodium hexametaphosphate', 'O', 'C(CO)O', '[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+]', 'CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]', 'CCC(=O)C1=C(C(=C(C=C1)F)C2CC2NC(=O)NC3=NC=C(C=C3)C#N)O.CC(=O)[O-].CC(=O)[O-].[Zn+2]', 'CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]', 'C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]', 'xanthan gum', 'C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O', '[O-2].O=[Al]O[Al]=O.O=[Si]=O.[K+].[K+]', 'O=[Ti]=O']",[],153,18,53,3,4,2,1,3,43,14,75,0,43,2,3,830,7,3,10,10,0,1,3,3,7,7,4,0,0,4,1,0,0,2,1,0,3,5,0,1,1,1,17,3,1,1,3,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,91,['stannous fluoride'],"[' glycerin', 'peg-8', 'hydrated silica', 'pentasodium triphosphate', 'flavor', 'sodium lauryl sulfate', 'titanium dioxide', 'polyacrylic acid', 'cocamidopropyl betaine', 'sodium saccharin']","Parodontax Active Gum Repair Toothpaste, Gum Toothpaste, Fresh Mint - 3.4 Ounces",$5.92 ,['F[Sn]F'],"['C(C(CO)O)O', 'peg-8', 'O.[O-2].[O-2].[Si+4]', '[O-]P(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+].[Na+]', 'flavor', 'CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]', 'O=[Ti]=O', 'C=CC(=O)O', 'CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]', 'C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]']",94,7,33,1,1,1,0,1,26,5,50,2,35,0,0,512,2,2,3,3,0,0,2,2,4,3,2,0,0,2,0,0,0,1,1,0,0,2,0,3,0,1,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
